 format: day,hour,forecast,value  location:60_37 Start : 20160101 
 14,0800,+7,325.000000 
 14,0800,+10,324.000000 
 14,0800,+13,326.000000 
 14,0800,+16,323.000000 
 14,0800,+19,318.000000 
 14,0800,+22,311.000000 
 14,0800,+25,314.000000 
 14,0800,+28,312.000000 
 14,0800,+31,310.000000 
 14,0800,+34,309.000000 
 14,0800,+37,308.000000 
 14,0800,+40,302.000000 
 14,0800,+43,296.000000 
 14,0800,+46,300.000000 
 14,0800,+49,297.000000 
 14,0800,+52,303.000000 
 14,0800,+55,306.000000 
 14,1100,+4,325.000000 
 14,1100,+7,324.000000 
 14,1100,+10,326.000000 
 14,1100,+13,323.000000 
 14,1100,+16,318.000000 
 14,1100,+19,311.000000 
 14,1100,+22,314.000000 
 14,1100,+25,312.000000 
 14,1100,+28,310.000000 
 14,1100,+31,309.000000 
 14,1100,+34,308.000000 
 14,1100,+37,302.000000 
 14,1100,+40,296.000000 
 14,1100,+43,300.000000 
 14,1100,+46,297.000000 
 14,1100,+49,303.000000 
 14,1100,+52,306.000000 
 14,1400,+4,324.000000 
 14,1400,+7,326.000000 
 14,1400,+10,323.000000 
 14,1400,+13,318.000000 
 14,1400,+16,311.000000 
 14,1400,+19,314.000000 
 14,1400,+22,312.000000 
 14,1400,+25,310.000000 
 14,1400,+28,309.000000 
 14,1400,+31,308.000000 
 14,1400,+34,302.000000 
 14,1400,+37,296.000000 
 14,1400,+40,300.000000 
 14,1400,+43,297.000000 
 14,1400,+46,303.000000 
 14,1400,+49,306.000000 
 14,1700,+4,326.000000 
 14,1700,+7,323.000000 
 14,1700,+10,318.000000 
 14,1700,+13,311.000000 
 14,1700,+16,314.000000 
 14,1700,+19,312.000000 
 14,1700,+22,310.000000 
 14,1700,+25,309.000000 
 14,1700,+28,308.000000 
 14,1700,+31,302.000000 
 14,1700,+34,296.000000 
 14,1700,+37,300.000000 
 14,1700,+40,297.000000 
 14,1700,+43,303.000000 
 14,1700,+46,306.000000 
 14,2000,+4,322.000000 
 14,2000,+7,319.000000 
 14,2000,+10,311.000000 
 14,2000,+13,311.000000 
 14,2000,+16,310.000000 
 14,2000,+19,310.000000 
 14,2000,+22,308.000000 
 14,2000,+25,307.000000 
 14,2000,+28,301.000000 
 14,2000,+31,293.000000 
 14,2000,+34,298.000000 
 14,2000,+37,294.000000 
 14,2000,+40,302.000000 
 14,2000,+43,309.000000 
 14,2000,+46,316.000000 
 14,2000,+49,321.000000 
 14,2000,+52,322.000000 
 14,2000,+55,327.000000 
 14,2000,+58,321.000000 
 14,2000,+61,317.000000 
 14,2000,+64,313.000000 
 14,2000,+67,297.000000 
 14,2300,+4,319.000000 
 14,2300,+7,311.000000 
 14,2300,+10,311.000000 
 14,2300,+13,310.000000 
 14,2300,+16,310.000000 
 14,2300,+19,308.000000 
 14,2300,+22,307.000000 
 14,2300,+25,301.000000 
 14,2300,+28,293.000000 
 14,2300,+31,298.000000 
 14,2300,+34,294.000000 
 14,2300,+37,302.000000 
 14,2300,+40,309.000000 
 14,2300,+43,316.000000 
 14,2300,+46,321.000000 
 14,2300,+49,322.000000 
 14,2300,+52,327.000000 
 14,2300,+55,321.000000 
 14,2300,+58,317.000000 
 14,2300,+61,313.000000 
 14,2300,+64,297.000000 
 15,0200,+4,311.000000 
 15,0200,+7,311.000000 
 15,0200,+10,310.000000 
 15,0200,+13,310.000000 
 15,0200,+16,308.000000 
 15,0200,+19,307.000000 
 15,0200,+22,301.000000 
 15,0200,+25,293.000000 
 15,0200,+28,298.000000 
 15,0200,+31,294.000000 
 15,0200,+34,302.000000 
 15,0200,+37,309.000000 
 15,0200,+40,316.000000 
 15,0200,+43,321.000000 
 15,0200,+46,322.000000 
 15,0200,+49,327.000000 
 15,0200,+52,321.000000 
 15,0200,+55,317.000000 
 15,0200,+58,313.000000 
 15,0200,+61,297.000000 
 15,0500,+4,311.000000 
 15,0500,+7,310.000000 
 15,0500,+10,310.000000 
 15,0500,+13,308.000000 
 15,0500,+16,307.000000 
 15,0500,+19,301.000000 
 15,0500,+22,293.000000 
 15,0500,+25,298.000000 
 15,0500,+28,294.000000 
 15,0500,+31,302.000000 
 15,0500,+34,309.000000 
 15,0500,+37,316.000000 
 15,0500,+40,321.000000 
 15,0500,+43,322.000000 
 15,0500,+46,327.000000 
 15,0500,+49,321.000000 
 15,0500,+52,317.000000 
 15,0500,+55,313.000000 
 15,0500,+58,297.000000 
 15,0800,+4,310.000000 
 15,0800,+7,312.000000 
 15,0800,+10,305.000000 
 15,0800,+13,305.000000 
 15,0800,+16,298.000000 
 15,0800,+19,291.000000 
 15,0800,+22,291.000000 
 15,0800,+25,287.000000 
 15,0800,+28,299.000000 
 15,0800,+31,310.000000 
 15,0800,+34,314.000000 
 15,0800,+37,321.000000 
 15,0800,+40,328.000000 
 15,0800,+43,331.000000 
 15,0800,+46,324.000000 
 15,0800,+49,319.000000 
 15,0800,+52,314.000000 
 15,0800,+55,308.000000 
 15,1100,+4,312.000000 
 15,1100,+7,305.000000 
 15,1100,+10,305.000000 
 15,1100,+13,298.000000 
 15,1100,+16,291.000000 
 15,1100,+19,291.000000 
 15,1100,+22,287.000000 
 15,1100,+25,299.000000 
 15,1100,+28,310.000000 
 15,1100,+31,314.000000 
 15,1100,+34,321.000000 
 15,1100,+37,328.000000 
 15,1100,+40,331.000000 
 15,1100,+43,324.000000 
 15,1100,+46,319.000000 
 15,1100,+49,314.000000 
 15,1100,+52,308.000000 
 15,1400,+4,305.000000 
 15,1400,+7,305.000000 
 15,1400,+10,298.000000 
 15,1400,+13,291.000000 
 15,1400,+16,291.000000 
 15,1400,+19,287.000000 
 15,1400,+22,299.000000 
 15,1400,+25,310.000000 
 15,1400,+28,314.000000 
 15,1400,+31,321.000000 
 15,1400,+34,328.000000 
 15,1400,+37,331.000000 
 15,1400,+40,324.000000 
 15,1400,+43,319.000000 
 15,1400,+46,314.000000 
 15,1400,+49,308.000000 
 15,1700,+4,305.000000 
 15,1700,+7,298.000000 
 15,1700,+10,291.000000 
 15,1700,+13,291.000000 
 15,1700,+16,287.000000 
 15,1700,+19,299.000000 
 15,1700,+22,310.000000 
 15,1700,+25,314.000000 
 15,1700,+28,321.000000 
 15,1700,+31,328.000000 
 15,1700,+34,331.000000 
 15,1700,+37,324.000000 
 15,1700,+40,319.000000 
 15,1700,+43,314.000000 
 15,1700,+46,308.000000 
 15,2000,+4,298.000000 
 15,2000,+7,291.000000 
 15,2000,+10,291.000000 
 15,2000,+13,287.000000 
 15,2000,+16,300.000000 
 15,2000,+19,310.000000 
 15,2000,+22,314.000000 
 15,2000,+25,321.000000 
 15,2000,+28,328.000000 
 15,2000,+31,331.000000 
 15,2000,+34,324.000000 
 15,2000,+37,319.000000 
 15,2000,+40,314.000000 
 15,2000,+43,308.000000 
 15,2000,+46,257.000000 
 15,2000,+49,250.000000 
 15,2000,+52,216.000000 
 15,2000,+55,237.000000 
 15,2000,+58,240.000000 
 15,2000,+61,248.000000 
 15,2000,+64,255.000000 
 15,2000,+67,242.000000 
 15,2300,+4,291.000000 
 15,2300,+7,291.000000 
 15,2300,+10,287.000000 
 15,2300,+13,300.000000 
 15,2300,+16,310.000000 
 15,2300,+19,314.000000 
 15,2300,+22,321.000000 
 15,2300,+25,328.000000 
 15,2300,+28,331.000000 
 15,2300,+31,324.000000 
 15,2300,+34,319.000000 
 15,2300,+37,314.000000 
 15,2300,+40,308.000000 
 15,2300,+43,257.000000 
 15,2300,+46,250.000000 
 15,2300,+49,216.000000 
 15,2300,+52,237.000000 
 15,2300,+55,240.000000 
 15,2300,+58,248.000000 
 15,2300,+61,255.000000 
 15,2300,+64,242.000000 
 16,0200,+4,291.000000 
 16,0200,+7,287.000000 
 16,0200,+10,300.000000 
 16,0200,+13,310.000000 
 16,0200,+16,314.000000 
 16,0200,+19,321.000000 
 16,0200,+22,328.000000 
 16,0200,+25,331.000000 
 16,0200,+28,324.000000 
 16,0200,+31,319.000000 
 16,0200,+34,314.000000 
 16,0200,+37,308.000000 
 16,0200,+40,257.000000 
 16,0200,+43,250.000000 
 16,0200,+46,216.000000 
 16,0200,+49,237.000000 
 16,0200,+52,240.000000 
 16,0200,+55,248.000000 
 16,0200,+58,255.000000 
 16,0200,+61,242.000000 
 16,0500,+4,287.000000 
 16,0500,+7,300.000000 
 16,0500,+10,310.000000 
 16,0500,+13,314.000000 
 16,0500,+16,321.000000 
 16,0500,+19,328.000000 
 16,0500,+22,331.000000 
 16,0500,+25,324.000000 
 16,0500,+28,319.000000 
 16,0500,+31,314.000000 
 16,0500,+34,308.000000 
 16,0500,+37,257.000000 
 16,0500,+40,250.000000 
 16,0500,+43,216.000000 
 16,0500,+46,237.000000 
 16,0500,+49,240.000000 
 16,0500,+52,248.000000 
 16,0500,+55,255.000000 
 16,0500,+58,242.000000 
 16,0800,+4,297.000000 
 16,0800,+7,311.000000 
 16,0800,+10,312.000000 
 16,0800,+13,316.000000 
 16,0800,+16,327.000000 
 16,0800,+19,327.000000 
 16,0800,+22,320.000000 
 16,0800,+25,318.000000 
 16,0800,+28,313.000000 
 16,0800,+31,290.000000 
 16,0800,+34,261.000000 
 16,0800,+37,242.000000 
 16,0800,+40,223.000000 
 16,0800,+43,233.000000 
 16,0800,+46,248.000000 
 16,0800,+49,247.000000 
 16,0800,+52,252.000000 
 16,0800,+55,246.000000 
 16,1100,+4,311.000000 
 16,1100,+7,312.000000 
 16,1100,+10,316.000000 
 16,1100,+13,327.000000 
 16,1100,+16,327.000000 
 16,1100,+19,320.000000 
 16,1100,+22,318.000000 
 16,1100,+25,313.000000 
 16,1100,+28,290.000000 
 16,1100,+31,261.000000 
 16,1100,+34,242.000000 
 16,1100,+37,223.000000 
 16,1100,+40,233.000000 
 16,1100,+43,248.000000 
 16,1100,+46,247.000000 
 16,1100,+49,252.000000 
 16,1100,+52,246.000000 
 16,1400,+4,312.000000 
 16,1400,+7,316.000000 
 16,1400,+10,327.000000 
 16,1400,+13,327.000000 
 16,1400,+16,320.000000 
 16,1400,+19,318.000000 
 16,1400,+22,313.000000 
 16,1400,+25,290.000000 
 16,1400,+28,261.000000 
 16,1400,+31,242.000000 
 16,1400,+34,223.000000 
 16,1400,+37,233.000000 
 16,1400,+40,248.000000 
 16,1400,+43,247.000000 
 16,1400,+46,252.000000 
 16,1400,+49,246.000000 
 16,1700,+4,316.000000 
 16,1700,+7,327.000000 
 16,1700,+10,327.000000 
 16,1700,+13,320.000000 
 16,1700,+16,318.000000 
 16,1700,+19,313.000000 
 16,1700,+22,290.000000 
 16,1700,+25,261.000000 
 16,1700,+28,242.000000 
 16,1700,+31,223.000000 
 16,1700,+34,233.000000 
 16,1700,+37,248.000000 
 16,1700,+40,247.000000 
 16,1700,+43,252.000000 
 16,1700,+46,246.000000 
 16,2000,+4,327.000000 
 16,2000,+7,327.000000 
 16,2000,+10,320.000000 
 16,2000,+13,318.000000 
 16,2000,+16,313.000000 
 16,2000,+19,290.000000 
 16,2000,+22,261.000000 
 16,2000,+25,242.000000 
 16,2000,+28,208.000000 
 16,2000,+31,206.000000 
 16,2000,+34,248.000000 
 16,2000,+37,247.000000 
 16,2000,+40,252.000000 
 16,2000,+43,246.000000 
 16,2000,+46,259.000000 
 16,2000,+49,297.000000 
 16,2000,+52,299.000000 
 16,2000,+55,349.000000 
 16,2000,+58,13.000000 
 16,2000,+61,343.000000 
 16,2000,+64,332.000000 
 16,2000,+67,338.000000 
 16,2300,+4,327.000000 
 16,2300,+7,320.000000 
 16,2300,+10,318.000000 
 16,2300,+13,313.000000 
 16,2300,+16,290.000000 
 16,2300,+19,261.000000 
 16,2300,+22,242.000000 
 16,2300,+25,208.000000 
 16,2300,+28,206.000000 
 16,2300,+31,248.000000 
 16,2300,+34,247.000000 
 16,2300,+37,252.000000 
 16,2300,+40,246.000000 
 16,2300,+43,259.000000 
 16,2300,+46,297.000000 
 16,2300,+49,299.000000 
 16,2300,+52,349.000000 
 16,2300,+55,13.000000 
 16,2300,+58,343.000000 
 16,2300,+61,332.000000 
 16,2300,+64,338.000000 
 17,0200,+4,324.000000 
 17,0200,+7,320.000000 
 17,0200,+10,314.000000 
 17,0200,+13,287.000000 
 17,0200,+16,257.000000 
 17,0200,+19,240.000000 
 17,0200,+22,232.000000 
 17,0200,+25,228.000000 
 17,0200,+28,252.000000 
 17,0200,+31,244.000000 
 17,0200,+34,248.000000 
 17,0200,+37,246.000000 
 17,0200,+40,261.000000 
 17,0200,+43,297.000000 
 17,0200,+46,297.000000 
 17,0200,+49,360.000000 
 17,0200,+52,16.000000 
 17,0200,+55,353.000000 
 17,0200,+58,340.000000 
 17,0200,+61,347.000000 
 17,0500,+4,320.000000 
 17,0500,+7,314.000000 
 17,0500,+10,287.000000 
 17,0500,+13,257.000000 
 17,0500,+16,240.000000 
 17,0500,+19,232.000000 
 17,0500,+22,228.000000 
 17,0500,+25,252.000000 
 17,0500,+28,244.000000 
 17,0500,+31,248.000000 
 17,0500,+34,246.000000 
 17,0500,+37,261.000000 
 17,0500,+40,297.000000 
 17,0500,+43,297.000000 
 17,0500,+46,360.000000 
 17,0500,+49,16.000000 
 17,0500,+52,353.000000 
 17,0500,+55,340.000000 
 17,0500,+58,347.000000 
 17,0800,+4,316.000000 
 17,0800,+7,288.000000 
 17,0800,+10,267.000000 
 17,0800,+13,244.000000 
 17,0800,+16,238.000000 
 17,0800,+19,233.000000 
 17,0800,+22,249.000000 
 17,0800,+25,242.000000 
 17,0800,+28,244.000000 
 17,0800,+31,249.000000 
 17,0800,+34,265.000000 
 17,0800,+37,294.000000 
 17,0800,+40,299.000000 
 17,0800,+43,1.000000 
 17,0800,+46,17.000000 
 17,0800,+49,358.000000 
 17,0800,+52,342.000000 
 17,0800,+55,3.000000 
 17,1100,+4,288.000000 
 17,1100,+7,267.000000 
 17,1100,+10,244.000000 
 17,1100,+13,238.000000 
 17,1100,+16,233.000000 
 17,1100,+19,249.000000 
 17,1100,+22,242.000000 
 17,1100,+25,244.000000 
 17,1100,+28,249.000000 
 17,1100,+31,265.000000 
 17,1100,+34,294.000000 
 17,1100,+37,299.000000 
 17,1100,+40,1.000000 
 17,1100,+43,17.000000 
 17,1100,+46,358.000000 
 17,1100,+49,342.000000 
 17,1100,+52,3.000000 
 17,1400,+4,287.000000 
 17,1400,+7,254.000000 
 17,1400,+10,227.000000 
 17,1400,+13,221.000000 
 17,1400,+16,239.000000 
 17,1400,+19,242.000000 
 17,1400,+22,243.000000 
 17,1400,+25,252.000000 
 17,1400,+28,269.000000 
 17,1400,+31,289.000000 
 17,1400,+34,306.000000 
 17,1400,+37,352.000000 
 17,1400,+40,16.000000 
 17,1400,+43,355.000000 
 17,1400,+46,338.000000 
 17,1400,+49,17.000000 
 17,1700,+4,254.000000 
 17,1700,+7,227.000000 
 17,1700,+10,221.000000 
 17,1700,+13,239.000000 
 17,1700,+16,242.000000 
 17,1700,+19,243.000000 
 17,1700,+22,252.000000 
 17,1700,+25,269.000000 
 17,1700,+28,289.000000 
 17,1700,+31,306.000000 
 17,1700,+34,352.000000 
 17,1700,+37,16.000000 
 17,1700,+40,355.000000 
 17,1700,+43,338.000000 
 17,1700,+46,17.000000 
 17,2000,+4,214.000000 
 17,2000,+7,195.000000 
 17,2000,+10,213.000000 
 17,2000,+13,236.000000 
 17,2000,+16,244.000000 
 17,2000,+19,249.000000 
 17,2000,+22,270.000000 
 17,2000,+25,287.000000 
 17,2000,+28,335.000000 
 17,2000,+31,331.000000 
 17,2000,+34,126.000000 
 17,2000,+37,76.000000 
 17,2000,+40,180.000000 
 17,2000,+43,12.000000 
 17,2000,+46,29.000000 
 17,2000,+49,66.000000 
 17,2000,+52,34.000000 
 17,2000,+55,5.000000 
 17,2000,+58,325.000000 
 17,2000,+61,326.000000 
 17,2000,+64,328.000000 
 17,2000,+67,331.000000 
 17,2300,+4,195.000000 
 17,2300,+7,213.000000 
 17,2300,+10,236.000000 
 17,2300,+13,244.000000 
 17,2300,+16,249.000000 
 17,2300,+19,270.000000 
 17,2300,+22,287.000000 
 17,2300,+25,335.000000 
 17,2300,+28,331.000000 
 17,2300,+31,126.000000 
 17,2300,+34,76.000000 
 17,2300,+37,180.000000 
 17,2300,+40,12.000000 
 17,2300,+43,29.000000 
 17,2300,+46,66.000000 
 17,2300,+49,34.000000 
 17,2300,+52,5.000000 
 17,2300,+55,325.000000 
 17,2300,+58,326.000000 
 17,2300,+61,328.000000 
 17,2300,+64,331.000000 
 18,0200,+4,214.000000 
 18,0200,+7,234.000000 
 18,0200,+10,246.000000 
 18,0200,+13,244.000000 
 18,0200,+16,267.000000 
 18,0200,+19,290.000000 
 18,0200,+22,348.000000 
 18,0200,+25,337.000000 
 18,0200,+28,135.000000 
 18,0200,+31,119.000000 
 18,0200,+34,171.000000 
 18,0200,+37,351.000000 
 18,0200,+40,28.000000 
 18,0200,+43,62.000000 
 18,0200,+46,34.000000 
 18,0200,+49,6.000000 
 18,0200,+52,329.000000 
 18,0200,+55,327.000000 
 18,0200,+58,329.000000 
 18,0200,+61,331.000000 
 18,0500,+4,234.000000 
 18,0500,+7,246.000000 
 18,0500,+10,244.000000 
 18,0500,+13,267.000000 
 18,0500,+16,290.000000 
 18,0500,+19,348.000000 
 18,0500,+22,337.000000 
 18,0500,+25,135.000000 
 18,0500,+28,119.000000 
 18,0500,+31,171.000000 
 18,0500,+34,351.000000 
 18,0500,+37,28.000000 
 18,0500,+40,62.000000 
 18,0500,+43,34.000000 
 18,0500,+46,6.000000 
 18,0500,+49,329.000000 
 18,0500,+52,327.000000 
 18,0500,+55,329.000000 
 18,0500,+58,331.000000 
 18,0800,+4,245.000000 
 18,0800,+7,243.000000 
 18,0800,+10,263.000000 
 18,0800,+13,294.000000 
 18,0800,+16,351.000000 
 18,0800,+19,346.000000 
 18,0800,+22,143.000000 
 18,0800,+25,133.000000 
 18,0800,+28,169.000000 
 18,0800,+31,335.000000 
 18,0800,+34,26.000000 
 18,0800,+37,50.000000 
 18,0800,+40,21.000000 
 18,0800,+43,359.000000 
 18,0800,+46,329.000000 
 18,0800,+49,326.000000 
 18,0800,+52,329.000000 
 18,0800,+55,330.000000 
 18,1100,+4,243.000000 
 18,1100,+7,263.000000 
 18,1100,+10,294.000000 
 18,1100,+13,351.000000 
 18,1100,+16,347.000000 
 18,1100,+19,143.000000 
 18,1100,+22,132.000000 
 18,1100,+25,169.000000 
 18,1100,+28,334.000000 
 18,1100,+31,27.000000 
 18,1100,+34,51.000000 
 18,1100,+37,21.000000 
 18,1100,+40,359.000000 
 18,1100,+43,329.000000 
 18,1100,+46,326.000000 
 18,1100,+49,329.000000 
 18,1100,+52,330.000000 
 18,1400,+4,258.000000 
 18,1400,+7,296.000000 
 18,1400,+10,347.000000 
 18,1400,+13,356.000000 
 18,1400,+16,146.000000 
 18,1400,+19,151.000000 
 18,1400,+22,169.000000 
 18,1400,+25,329.000000 
 18,1400,+28,31.000000 
 18,1400,+31,27.000000 
 18,1400,+34,352.000000 
 18,1400,+37,343.000000 
 18,1400,+40,323.000000 
 18,1400,+43,323.000000 
 18,1400,+46,329.000000 
 18,1400,+49,330.000000 
 18,1700,+4,296.000000 
 18,1700,+7,347.000000 
 18,1700,+10,356.000000 
 18,1700,+13,146.000000 
 18,1700,+16,151.000000 
 18,1700,+19,169.000000 
 18,1700,+22,329.000000 
 18,1700,+25,31.000000 
 18,1700,+28,27.000000 
 18,1700,+31,352.000000 
 18,1700,+34,343.000000 
 18,1700,+37,323.000000 
 18,1700,+40,323.000000 
 18,1700,+43,329.000000 
 18,1700,+46,330.000000 
 18,2000,+4,333.000000 
 18,2000,+7,17.000000 
 18,2000,+10,88.000000 
 18,2000,+13,154.000000 
 18,2000,+16,96.000000 
 18,2000,+19,5.000000 
 18,2000,+22,17.000000 
 18,2000,+25,34.000000 
 18,2000,+28,15.000000 
 18,2000,+31,349.000000 
 18,2000,+34,326.000000 
 18,2000,+37,325.000000 
 18,2000,+40,336.000000 
 18,2000,+43,333.000000 
 18,2000,+46,331.000000 
 18,2000,+49,330.000000 
 18,2000,+52,330.000000 
 18,2000,+55,336.000000 
 18,2000,+58,333.000000 
 18,2000,+61,332.000000 
 18,2000,+64,343.000000 
 18,2000,+67,345.000000 
 18,2300,+4,17.000000 
 18,2300,+7,88.000000 
 18,2300,+10,154.000000 
 18,2300,+13,96.000000 
 18,2300,+16,5.000000 
 18,2300,+19,17.000000 
 18,2300,+22,34.000000 
 18,2300,+25,15.000000 
 18,2300,+28,349.000000 
 18,2300,+31,326.000000 
 18,2300,+34,325.000000 
 18,2300,+37,336.000000 
 18,2300,+40,333.000000 
 18,2300,+43,331.000000 
 18,2300,+46,330.000000 
 18,2300,+49,330.000000 
 18,2300,+52,336.000000 
 18,2300,+55,333.000000 
 18,2300,+58,332.000000 
 18,2300,+61,343.000000 
 18,2300,+64,345.000000 
 19,0200,+4,88.000000 
 19,0200,+7,150.000000 
 19,0200,+10,171.000000 
 19,0200,+13,5.000000 
 19,0200,+16,17.000000 
 19,0200,+19,33.000000 
 19,0200,+22,15.000000 
 19,0200,+25,348.000000 
 19,0200,+28,325.000000 
 19,0200,+31,325.000000 
 19,0200,+34,336.000000 
 19,0200,+37,333.000000 
 19,0200,+40,331.000000 
 19,0200,+43,330.000000 
 19,0200,+46,330.000000 
 19,0200,+49,335.000000 
 19,0200,+52,332.000000 
 19,0200,+55,331.000000 
 19,0200,+58,343.000000 
 19,0200,+61,347.000000 
 19,0500,+4,150.000000 
 19,0500,+7,171.000000 
 19,0500,+10,5.000000 
 19,0500,+13,17.000000 
 19,0500,+16,33.000000 
 19,0500,+19,15.000000 
 19,0500,+22,348.000000 
 19,0500,+25,325.000000 
 19,0500,+28,325.000000 
 19,0500,+31,336.000000 
 19,0500,+34,333.000000 
 19,0500,+37,331.000000 
 19,0500,+40,330.000000 
 19,0500,+43,330.000000 
 19,0500,+46,335.000000 
 19,0500,+49,332.000000 
 19,0500,+52,331.000000 
 19,0500,+55,343.000000 
 19,0500,+58,347.000000 
 19,0800,+4,116.000000 
 19,0800,+7,170.000000 
 19,0800,+10,34.000000 
 19,0800,+13,329.000000 
 19,0800,+16,2.000000 
 19,0800,+19,339.000000 
 19,0800,+22,329.000000 
 19,0800,+25,330.000000 
 19,0800,+28,333.000000 
 19,0800,+31,331.000000 
 19,0800,+34,328.000000 
 19,0800,+37,327.000000 
 19,0800,+40,328.000000 
 19,0800,+43,333.000000 
 19,0800,+46,336.000000 
 19,0800,+49,336.000000 
 19,0800,+52,347.000000 
 19,0800,+55,357.000000 
 19,1100,+4,170.000000 
 19,1100,+7,34.000000 
 19,1100,+10,329.000000 
 19,1100,+13,2.000000 
 19,1100,+16,339.000000 
 19,1100,+19,329.000000 
 19,1100,+22,330.000000 
 19,1100,+25,333.000000 
 19,1100,+28,331.000000 
 19,1100,+31,328.000000 
 19,1100,+34,327.000000 
 19,1100,+37,328.000000 
 19,1100,+40,333.000000 
 19,1100,+43,336.000000 
 19,1100,+46,336.000000 
 19,1100,+49,347.000000 
 19,1100,+52,357.000000 
 19,1400,+4,18.000000 
 19,1400,+7,25.000000 
 19,1400,+10,10.000000 
 19,1400,+13,347.000000 
 19,1400,+16,330.000000 
 19,1400,+19,329.000000 
 19,1400,+22,334.000000 
 19,1400,+25,332.000000 
 19,1400,+28,330.000000 
 19,1400,+31,329.000000 
 19,1400,+34,330.000000 
 19,1400,+37,336.000000 
 19,1400,+40,338.000000 
 19,1400,+43,338.000000 
 19,1400,+46,346.000000 
 19,1400,+49,351.000000 
 19,1700,+4,25.000000 
 19,1700,+7,10.000000 
 19,1700,+10,347.000000 
 19,1700,+13,330.000000 
 19,1700,+16,329.000000 
 19,1700,+19,334.000000 
 19,1700,+22,332.000000 
 19,1700,+25,330.000000 
 19,1700,+28,329.000000 
 19,1700,+31,330.000000 
 19,1700,+34,336.000000 
 19,1700,+37,338.000000 
 19,1700,+40,338.000000 
 19,1700,+43,346.000000 
 19,1700,+46,351.000000 
 19,2000,+4,6.000000 
 19,2000,+7,346.000000 
 19,2000,+10,330.000000 
 19,2000,+13,328.000000 
 19,2000,+16,335.000000 
 19,2000,+19,332.000000 
 19,2000,+22,331.000000 
 19,2000,+25,332.000000 
 19,2000,+28,331.000000 
 19,2000,+31,338.000000 
 19,2000,+34,338.000000 
 19,2000,+37,337.000000 
 19,2000,+40,346.000000 
 19,2000,+43,348.000000 
 19,2000,+46,17.000000 
 19,2000,+49,45.000000 
 19,2000,+52,97.000000 
 19,2000,+55,116.000000 
 19,2000,+58,136.000000 
 19,2000,+61,81.000000 
 19,2000,+64,112.000000 
 19,2000,+67,137.000000 
 19,2300,+4,346.000000 
 19,2300,+7,330.000000 
 19,2300,+10,328.000000 
 19,2300,+13,335.000000 
 19,2300,+16,332.000000 
 19,2300,+19,331.000000 
 19,2300,+22,332.000000 
 19,2300,+25,331.000000 
 19,2300,+28,338.000000 
 19,2300,+31,338.000000 
 19,2300,+34,337.000000 
 19,2300,+37,346.000000 
 19,2300,+40,348.000000 
 19,2300,+43,17.000000 
 19,2300,+46,45.000000 
 19,2300,+49,97.000000 
 19,2300,+52,116.000000 
 19,2300,+55,136.000000 
 19,2300,+58,81.000000 
 19,2300,+61,112.000000 
 19,2300,+64,137.000000 
 20,0200,+4,326.000000 
 20,0200,+7,328.000000 
 20,0200,+10,334.000000 
 20,0200,+13,332.000000 
 20,0200,+16,329.000000 
 20,0200,+19,328.000000 
 20,0200,+22,329.000000 
 20,0200,+25,335.000000 
 20,0200,+28,334.000000 
 20,0200,+31,336.000000 
 20,0200,+34,347.000000 
 20,0200,+37,350.000000 
 20,0200,+40,16.000000 
 20,0200,+43,44.000000 
 20,0200,+46,97.000000 
 20,0200,+49,113.000000 
 20,0200,+52,136.000000 
 20,0200,+55,86.000000 
 20,0200,+58,107.000000 
 20,0200,+61,138.000000 
 20,0500,+4,328.000000 
 20,0500,+7,334.000000 
 20,0500,+10,332.000000 
 20,0500,+13,329.000000 
 20,0500,+16,328.000000 
 20,0500,+19,329.000000 
 20,0500,+22,335.000000 
 20,0500,+25,334.000000 
 20,0500,+28,336.000000 
 20,0500,+31,347.000000 
 20,0500,+34,350.000000 
 20,0500,+37,16.000000 
 20,0500,+40,44.000000 
 20,0500,+43,97.000000 
 20,0500,+46,113.000000 
 20,0500,+49,136.000000 
 20,0500,+52,86.000000 
 20,0500,+55,107.000000 
 20,0500,+58,138.000000 
 20,0800,+4,334.000000 
 20,0800,+7,334.000000 
 20,0800,+10,330.000000 
 20,0800,+13,332.000000 
 20,0800,+16,327.000000 
 20,0800,+19,326.000000 
 20,0800,+22,328.000000 
 20,0800,+25,337.000000 
 20,0800,+28,346.000000 
 20,0800,+31,347.000000 
 20,0800,+34,13.000000 
 20,0800,+37,35.000000 
 20,0800,+40,102.000000 
 20,0800,+43,125.000000 
 20,0800,+46,148.000000 
 20,0800,+49,120.000000 
 20,0800,+52,167.000000 
 20,0800,+55,189.000000 
 20,1100,+4,334.000000 
 20,1100,+7,330.000000 
 20,1100,+10,332.000000 
 20,1100,+13,327.000000 
 20,1100,+16,326.000000 
 20,1100,+19,328.000000 
 20,1100,+22,337.000000 
 20,1100,+25,346.000000 
 20,1100,+28,347.000000 
 20,1100,+31,13.000000 
 20,1100,+34,35.000000 
 20,1100,+37,102.000000 
 20,1100,+40,125.000000 
 20,1100,+43,148.000000 
 20,1100,+46,120.000000 
 20,1100,+49,167.000000 
 20,1100,+52,189.000000 
 20,1400,+4,331.000000 
 20,1400,+7,332.000000 
 20,1400,+10,330.000000 
 20,1400,+13,333.000000 
 20,1400,+16,334.000000 
 20,1400,+19,337.000000 
 20,1400,+22,346.000000 
 20,1400,+25,346.000000 
 20,1400,+28,16.000000 
