 format: day,hour,forecast,value  location:60_37 Start : 20150101 
 6,0500,+13,20.000000 
 6,0500,+16,20.000000 
 6,0500,+19,20.000000 
 6,0500,+22,20.000000 
 6,0500,+25,20.000000 
 6,0500,+28,21.000000 
 6,0500,+31,21.000000 
 6,0500,+34,21.000000 
 6,0500,+37,21.000000 
 6,0500,+40,10.000000 
 6,0500,+43,10.000000 
 6,0500,+46,10.000000 
 6,0500,+49,10.000000 
 6,0500,+52,10.000000 
 6,0500,+55,10.000000 
 6,0500,+58,10.000000 
 6,0800,+4,10.000000 
 6,0800,+7,20.000000 
 6,0800,+10,20.000000 
 6,0800,+13,20.000000 
 6,0800,+16,20.000000 
 6,0800,+19,20.000000 
 6,0800,+22,20.000000 
 6,0800,+25,21.000000 
 6,0800,+28,21.000000 
 6,0800,+31,21.000000 
 6,0800,+34,10.000000 
 6,0800,+37,10.000000 
 6,0800,+40,10.000000 
 6,0800,+43,10.000000 
 6,0800,+46,10.000000 
 6,0800,+49,10.000000 
 6,0800,+52,10.000000 
 6,0800,+55,10.000000 
 6,1100,+4,20.000000 
 6,1100,+7,20.000000 
 6,1100,+10,20.000000 
 6,1100,+13,20.000000 
 6,1100,+16,20.000000 
 6,1100,+19,20.000000 
 6,1100,+22,21.000000 
 6,1100,+25,21.000000 
 6,1100,+28,21.000000 
 6,1100,+31,10.000000 
 6,1100,+34,10.000000 
 6,1100,+37,10.000000 
 6,1100,+40,10.000000 
 6,1100,+43,10.000000 
 6,1100,+46,10.000000 
 6,1100,+49,10.000000 
 6,1100,+52,10.000000 
 6,1400,+4,20.000000 
 6,1400,+7,20.000000 
 6,1400,+10,20.000000 
 6,1400,+13,20.000000 
 6,1400,+16,20.000000 
 6,1400,+19,21.000000 
 6,1400,+22,21.000000 
 6,1400,+25,21.000000 
 6,1400,+28,10.000000 
 6,1400,+31,10.000000 
 6,1400,+34,10.000000 
 6,1400,+37,10.000000 
 6,1400,+40,10.000000 
 6,1400,+43,10.000000 
 6,1400,+46,10.000000 
 6,1400,+49,10.000000 
 6,1700,+4,20.000000 
 6,1700,+7,20.000000 
 6,1700,+10,20.000000 
 6,1700,+13,20.000000 
 6,1700,+16,21.000000 
 6,1700,+19,21.000000 
 6,1700,+22,21.000000 
 6,1700,+25,10.000000 
 6,1700,+28,10.000000 
 6,1700,+31,10.000000 
 6,1700,+34,10.000000 
 6,1700,+37,10.000000 
 6,1700,+40,10.000000 
 6,1700,+43,10.000000 
 6,1700,+46,10.000000 
 6,2000,+4,20.000000 
 6,2000,+7,20.000000 
 6,2000,+10,20.000000 
 6,2000,+13,21.000000 
 6,2000,+16,21.000000 
 6,2000,+19,21.000000 
 6,2000,+22,10.000000 
 6,2000,+25,10.000000 
 6,2000,+28,10.000000 
 6,2000,+31,10.000000 
 6,2000,+34,0.000000 
 6,2000,+37,0.000000 
 6,2000,+40,0.000000 
 6,2000,+43,0.000000 
 6,2000,+46,0.000000 
 6,2000,+49,0.000000 
 6,2000,+52,0.000000 
 6,2000,+55,0.000000 
 6,2000,+58,10.000000 
 6,2000,+61,10.000000 
 6,2000,+64,10.000000 
 6,2000,+67,10.000000 
 6,2300,+4,20.000000 
 6,2300,+7,20.000000 
 6,2300,+10,21.000000 
 6,2300,+13,21.000000 
 6,2300,+16,21.000000 
 6,2300,+19,10.000000 
 6,2300,+22,10.000000 
 6,2300,+25,10.000000 
 6,2300,+28,10.000000 
 6,2300,+31,0.000000 
 6,2300,+34,0.000000 
 6,2300,+37,0.000000 
 6,2300,+40,0.000000 
 6,2300,+43,0.000000 
 6,2300,+46,0.000000 
 6,2300,+49,0.000000 
 6,2300,+52,0.000000 
 6,2300,+55,10.000000 
 6,2300,+58,10.000000 
 6,2300,+61,10.000000 
 6,2300,+64,10.000000 
 7,0200,+4,20.000000 
 7,0200,+7,21.000000 
 7,0200,+10,21.000000 
 7,0200,+13,21.000000 
 7,0200,+16,10.000000 
 7,0200,+19,10.000000 
 7,0200,+22,10.000000 
 7,0200,+25,10.000000 
 7,0200,+28,0.000000 
 7,0200,+31,0.000000 
 7,0200,+34,0.000000 
 7,0200,+37,0.000000 
 7,0200,+40,0.000000 
 7,0200,+43,0.000000 
 7,0200,+46,0.000000 
 7,0200,+49,0.000000 
 7,0200,+52,10.000000 
 7,0200,+55,10.000000 
 7,0200,+58,10.000000 
 7,0200,+61,10.000000 
 7,0500,+4,21.000000 
 7,0500,+7,21.000000 
 7,0500,+10,21.000000 
 7,0500,+13,10.000000 
 7,0500,+16,10.000000 
 7,0500,+19,10.000000 
 7,0500,+22,10.000000 
 7,0500,+25,0.000000 
 7,0500,+28,0.000000 
 7,0500,+31,0.000000 
