5.3,0.0,2.2,320.0,73.0,6.5,0.8,1016.8,1019.0,0.0,0.0,3.8,0.0
5.2,0.0,2.0,320.0,75.0,6.6,1.1,1016.0,1018.2,0.0,0.0,3.9,0.0
4.7,0.0,2.2,320.0,82.0,7.0,1.8,1015.5,1017.7,0.0,0.0,3.5,0.0
4.6,0.0,1.7,320.0,84.0,7.1,2.1,1015.3,1017.5,0.0,0.0,3.5,0.0
6.0,0.0,2.4,320.0,81.0,7.5,2.9,1015.3,1017.5,0.0,0.0,3.9,0.0
6.0,0.0,2.5,320.0,80.0,7.5,2.8,1015.2,1017.4,0.0,0.0,4.1,0.0
7.9,0.0,1.8,320.0,76.0,8.1,3.9,1015.2,1017.4,0.3,0.0,5.9,0.0
12.4,0.0,0.4,0.0,67.0,9.6,6.4,1015.4,1017.5,1.0,0.0,11.9,0.0
13.9,0.0,1.2,110.0,64.0,10.1,7.1,1014.6,1016.7,1.0,0.0,15.7,0.0
14.6,0.0,0.9,160.0,59.0,9.7,6.6,1014.2,1016.3,0.6,0.0,19.9,0.0
15.2,0.0,1.9,140.0,51.0,8.8,5.1,1013.0,1015.1,0.7,0.0,23.9,0.0
15.1,0.0,1.9,110.0,54.0,9.2,5.8,1012.0,1014.1,0.3,0.0,21.3,0.0
14.7,0.0,1.0,140.0,51.0,8.5,4.6,1011.8,1013.9,0.6,0.0,20.3,0.0
13.9,0.0,2.0,70.0,56.0,8.8,5.2,1012.2,1014.3,0.7,0.0,17.0,0.0
12.8,0.0,1.4,50.0,56.0,8.2,4.2,1012.6,1014.7,0.0,0.0,12.8,0.0
8.8,0.0,0.8,290.0,75.0,8.5,4.6,1013.0,1015.2,0.0,0.0,9.2,0.244
7.1,0.0,0.6,320.0,82.0,8.2,4.2,1013.2,1015.4,0.0,0.0,7.8,0.23600000000000002
7.9,0.0,2.2,290.0,77.0,8.2,4.1,1013.4,1015.6,0.0,0.0,7.6,0.11800000000000001
8.3,0.0,2.3,290.0,76.0,8.3,4.3,1013.7,1015.9,0.0,0.0,7.2,0.514
8.8,0.0,2.9,290.0,78.0,8.8,5.1,1013.6,1015.8,0.0,0.0,7.5,0.59
9.1,0.0,3.0,290.0,77.0,8.8,5.2,1014.0,1016.2,0.0,0.0,7.5,1.212
9.3,0.0,2.8,290.0,72.0,8.4,4.5,1014.1,1016.3,0.0,0.0,7.4,2.0780000000000003
8.7,0.0,2.4,290.0,75.0,8.4,4.5,1014.1,1016.3,0.0,0.0,7.1,0.948
8.1,0.0,3.2,290.0,70.0,7.5,2.9,1014.4,1016.6,0.0,0.0,6.4,1.226
7.6,0.0,3.0,290.0,66.0,6.9,1.6,1014.5,1016.7,0.0,0.0,6.2,2.412
7.9,0.0,1.5,340.0,71.0,7.5,2.9,1014.3,1016.5,0.0,0.0,6.4,4.864
7.4,0.0,1.9,340.0,76.0,7.8,3.4,1014.3,1016.5,0.0,0.0,5.6,8.074
6.8,0.0,1.9,340.0,77.0,7.6,3.0,1014.4,1016.6,0.0,0.0,5.1,8.722000000000001
5.7,0.0,1.5,20.0,81.0,7.4,2.6,1014.9,1017.1,0.0,0.0,4.5,5.834
6.5,0.0,1.9,320.0,76.0,7.3,2.5,1015.7,1017.9,0.0,0.0,4.6,7.016
6.9,0.0,4.2,290.0,75.0,7.4,2.7,1015.8,1018.0,0.3,0.0,6.0,8.164
7.6,0.0,4.3,290.0,68.0,7.1,2.0,1016.2,1018.4,1.0,0.0,10.4,10.952
8.2,0.0,3.9,290.0,60.0,6.5,0.8,1016.0,1018.2,1.0,0.0,15.7,10.54
8.8,0.0,4.0,290.0,59.0,6.7,1.2,1014.9,1017.1,1.0,0.0,19.5,8.446
8.6,0.0,4.9,290.0,54.0,6.0,-0.2,1014.3,1016.5,1.0,0.0,21.0,7.06
8.8,0.0,5.2,290.0,51.0,5.8,-0.8,1013.9,1016.1,1.0,0.0,21.3,9.11
8.7,0.0,5.3,290.0,51.0,5.8,-0.8,1013.7,1015.9,1.0,0.0,20.0,10.52
7.9,0.0,6.0,290.0,54.0,5.8,-0.8,1014.6,1016.8,1.0,0.0,16.0,9.564
6.6,0.0,3.6,290.0,62.0,6.1,-0.1,1014.9,1017.1,1.0,0.0,9.4,10.016
5.3,0.0,4.8,290.0,64.0,5.7,-0.9,1015.6,1017.8,0.3,0.0,5.8,9.92
