지점,일시,기온,풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
792,2017-01-01 00:00,3.7,330.8,2.3,0,,,,0,0
792,2017-01-01 01:00,4.1,318.6,3.2,0,,,,0,0
792,2017-01-01 02:00,4.3,330.8,2.2,0,,,,0,0
792,2017-01-01 03:00,4.8,317.4,2.5,0,,,,0,0
792,2017-01-01 04:00,4.6,324.5,2.2,0,,,,0,0
792,2017-01-01 05:00,5.9,319.2,2.8,0,,,,0,0
792,2017-01-01 06:00,6.6,338.1,1.7,0,,,,0,0
792,2017-01-01 07:00,5.6,314.6,2.3,0,,,,0,0
792,2017-01-01 08:00,5.5,320.4,2.5,0,,,,0,0
792,2017-01-01 09:00,8.1,330.7,2.2,0,,,,0,0
792,2017-01-01 10:00,10.5,339,2.2,0,,,,0,0
792,2017-01-01 11:00,11.2,338.6,2.2,0,,,,0,0
792,2017-01-01 12:00,11.8,216.5,2.1,0,,,,0,0
792,2017-01-01 13:00,12.4,212,2.5,0,,,,0,0
792,2017-01-01 14:00,13.3,222.6,2.5,0,,,,0,0
792,2017-01-01 15:00,12.4,184.8,3.2,0,,,,0,0
792,2017-01-01 16:00,12.4,214.3,2.5,0,,,,0,0
792,2017-01-01 17:00,11.1,185.1,.9,0,,,,0,0
792,2017-01-01 18:00,7,0,.2,0,,,,0,0
792,2017-01-01 19:00,8.1,297.2,.6,0,,,,0,0
792,2017-01-01 20:00,8.7,314.1,1.1,0,,,,0,0
792,2017-01-01 21:00,8.4,345.1,1,0,,,,0,0
792,2017-01-01 22:00,8.6,345.1,1.1,0,,,,0,0
792,2017-01-01 23:00,8.7,330.4,1.8,0,,,,0,0
792,2017-01-02 00:00,8.7,317.2,1.6,0,,,,0,0
792,2017-01-02 01:00,8.5,331.3,1,0,,,,0,0
792,2017-01-02 02:00,8.3,355,1.7,0,,,,0,0
792,2017-01-02 03:00,8.6,299.7,.5,0,,,,0,0
792,2017-01-02 04:00,8.7,349.4,1.6,0,,,,0,0
792,2017-01-02 05:00,7.4,343.8,1.7,0,,,,0,0
792,2017-01-02 06:00,8.4,340,1,0,,,,0,0
792,2017-01-02 07:00,10.2,350,2.1,0,,,,0,0
792,2017-01-02 08:00,9.3,336.9,1.8,0,,,,0,0
792,2017-01-02 09:00,10,348.8,2.7,0,,,,0,0
792,2017-01-02 10:00,10.6,2,3,0,,,,0,0
792,2017-01-02 11:00,10.9,1.8,2.9,0,,,,0,0
792,2017-01-02 12:00,11.3,340.8,2.9,0,,,,0,0
792,2017-01-02 13:00,12.9,344.9,2.3,0,,,,0,0
792,2017-01-02 14:00,13.5,343.3,2.9,0,,,,0,0
792,2017-01-02 15:00,12.9,3.3,1.8,0,,,,0,0
792,2017-01-02 16:00,13.1,351.6,2.3,0,,,,0,0
792,2017-01-02 17:00,11.9,331.9,2.2,0,,,,0,0
792,2017-01-02 18:00,10.8,340.6,3,0,,,,0,0
792,2017-01-02 19:00,10.1,330.3,4,0,,,,0,0
792,2017-01-02 20:00,9.5,343.2,4.4,0,,,,0,0
792,2017-01-02 21:00,8.7,344.1,3.7,0,,,,0,0
792,2017-01-02 22:00,8.3,328.2,2.4,0,,,,0,0
792,2017-01-02 23:00,6.7,355.8,1.4,0,,,,0,0
792,2017-01-03 00:00,7.9,331.1,2.4,0,,,,0,0
792,2017-01-03 01:00,9,312.2,4.9,0,,,,0,0
792,2017-01-03 02:00,9,309.5,4.5,0,,,,0,0
792,2017-01-03 03:00,8.5,294.3,2.6,0,,,,0,0
792,2017-01-03 04:00,8.1,340.7,3.2,0,,,,0,0
792,2017-01-03 05:00,7.4,334.7,2.8,0,,,,0,0
792,2017-01-03 06:00,6.8,337.6,3,0,,,,0,0
792,2017-01-03 07:00,6.5,340.4,3.8,0,,,,0,0
792,2017-01-03 08:00,6.7,328.5,5.1,0,,,,0,0
792,2017-01-03 09:00,7.8,332.7,4.7,0,,,,0,0
792,2017-01-03 10:00,9.6,334.6,5.5,0,,,,0,0
792,2017-01-03 11:00,11.2,346,5,0,,,,0,0
792,2017-01-03 12:00,12.3,330.8,4.9,0,,,,0,0
792,2017-01-03 13:00,12.9,335,5.4,0,,,,0,0
792,2017-01-03 14:00,13.2,332,4.8,0,,,,0,0
792,2017-01-03 15:00,12.3,338.6,4.9,0,,,,0,0
792,2017-01-03 16:00,12.2,328.6,3.8,0,,,,0,0
792,2017-01-03 17:00,10.7,315.2,3.7,0,,,,0,0
792,2017-01-03 18:00,7.9,310.7,3.1,0,,,,0,0
792,2017-01-03 19:00,7.3,309.1,2.7,0,,,,0,0
792,2017-01-03 20:00,6.9,315,3.4,0,,,,0,0
792,2017-01-03 21:00,6.3,315.3,3,0,,,,0,0
792,2017-01-03 22:00,5.4,321.9,2.1,0,,,,0,0
792,2017-01-03 23:00,6.2,333.6,3.4,0,,,,0,0
792,2017-01-04 00:00,6.3,332,3.8,0,,,,0,0
792,2017-01-04 01:00,6.1,338.4,3.5,0,,,,0,0
792,2017-01-04 02:00,6.8,335.7,4.1,0,,,,0,0
792,2017-01-04 03:00,6.3,325.8,3.3,0,,,,0,0
792,2017-01-04 04:00,6.8,329.8,4.3,0,,,,0,0
792,2017-01-04 05:00,7.5,312.6,4.5,0,,,,0,0
792,2017-01-04 06:00,6.9,320.8,3.4,0,,,,0,0
792,2017-01-04 07:00,6.1,346.1,2.9,0,,,,0,0
792,2017-01-04 08:00,6.6,340.3,3.2,0,,,,0,0
792,2017-01-04 09:00,8.2,345.1,3,0,,,,0,0
792,2017-01-04 10:00,10.6,334.8,4.4,0,,,,0,0
792,2017-01-04 11:00,11.7,337.6,4.5,0,,,,0,0
792,2017-01-04 12:00,11.6,336.7,4.4,0,,,,0,0
792,2017-01-04 13:00,11.6,339.1,4.7,0,,,,0,0
792,2017-01-04 14:00,11.8,346.5,4.2,0,,,,0,0
792,2017-01-04 15:00,12.2,340.5,4.4,0,,,,0,0
792,2017-01-04 16:00,11.1,352.4,3.5,0,,,,0,0
792,2017-01-04 17:00,9.8,330.3,3.8,0,,,,0,0
792,2017-01-04 18:00,8.5,323.9,3.7,0,,,,0,0
792,2017-01-04 19:00,8.1,307.2,3.6,0,,,,0,0
792,2017-01-04 20:00,8.1,316.7,4.5,0,,,,0,0
792,2017-01-04 21:00,8.1,320.6,4.1,0,,,,0,0
792,2017-01-04 22:00,8.5,323,3.7,0,,,,0,0
792,2017-01-04 23:00,8.2,322.6,3.8,0,,,,0,0
792,2017-01-05 00:00,8,318.7,3.1,0,,,,0,0
792,2017-01-05 01:00,8.1,329.4,2.6,0,,,,0,0
792,2017-01-05 02:00,7.2,4.1,1.2,0,,,,0,0
792,2017-01-05 03:00,6.7,316.4,1.8,0,,,,0,0
792,2017-01-05 04:00,7.1,325.2,2.1,0,,,,0,0
792,2017-01-05 05:00,7.4,327.7,2.1,0,,,,0,0
792,2017-01-05 06:00,7.6,327.9,2.3,0,,,,0,0
792,2017-01-05 07:00,7.9,327.6,2.1,0,,,,0,0
792,2017-01-05 08:00,8.4,347.3,1.9,0,,,,0,0
792,2017-01-05 09:00,9.7,354,1.8,0,,,,0,0
792,2017-01-05 10:00,11.5,1.6,1.9,0,,,,0,0
792,2017-01-05 11:00,13.1,24.8,2.8,0,,,,0,0
792,2017-01-05 12:00,13.5,74,3.3,0,,,,0,0
792,2017-01-05 13:00,14.1,84.4,4,0,,,,0,0
792,2017-01-05 14:00,14,83.3,3.9,0,,,,0,0
792,2017-01-05 15:00,13,73,5,0,,,,0,0
792,2017-01-05 16:00,12.7,68.5,4.2,0,,,,0,0
792,2017-01-05 17:00,12.7,58.7,4.1,0,,,,0,0
792,2017-01-05 18:00,13.2,38.2,3,0,,,,0,0
792,2017-01-05 19:00,12.5,65.8,4.4,3,,,,0,0
792,2017-01-05 20:00,12.4,68.7,5,1,,,,0,0
792,2017-01-05 21:00,11.8,69,5.8,2,,,,0,0
792,2017-01-05 22:00,11.8,55.4,5.2,7.5,,,,0,0
792,2017-01-05 23:00,11.6,62.3,5.2,3,,,,0,0
792,2017-01-06 00:00,12,71.7,6.1,4,,,,0,0
792,2017-01-06 01:00,11.5,73.3,6.9,.5,,,,0,0
792,2017-01-06 02:00,11.1,64.5,5,0,,,,0,0
792,2017-01-06 03:00,11.2,58.2,4.9,.5,,,,0,0
792,2017-01-06 04:00,10.2,60.8,4.6,.5,,,,0,0
792,2017-01-06 05:00,10.4,61.2,5.6,0,,,,0,0
792,2017-01-06 06:00,10.6,65.7,5.4,0,,,,0,0
792,2017-01-06 07:00,10.5,62,4.6,0,,,,0,0
792,2017-01-06 08:00,10.6,64.7,5.2,0,,,,0,0
792,2017-01-06 09:00,10.8,62.7,4.9,0,,,,0,0
792,2017-01-06 10:00,11.2,53.3,3.8,0,,,,0,0
792,2017-01-06 11:00,12.1,62.6,5.2,0,,,,0,0
792,2017-01-06 12:00,12.3,58.7,4.5,0,,,,0,0
792,2017-01-06 13:00,12.7,63.7,4.3,0,,,,0,0
792,2017-01-06 14:00,12.3,62.7,4.2,0,,,,0,0
792,2017-01-06 15:00,12.5,57.4,4,0,,,,0,0
792,2017-01-06 16:00,12,55.5,3.7,0,,,,0,0
792,2017-01-06 17:00,11.6,58.5,3.4,0,,,,0,0
792,2017-01-06 18:00,11,52.3,2.7,0,,,,0,0
792,2017-01-06 19:00,10.4,35.9,2.2,0,,,,0,0
792,2017-01-06 20:00,10.7,37,2.2,0,,,,0,0
792,2017-01-06 21:00,10.8,41.5,2.1,0,,,,0,0
792,2017-01-06 22:00,11.1,49,2.7,0,,,,0,0
792,2017-01-06 23:00,11.4,57.9,2.3,0,,,,0,0
792,2017-01-07 00:00,10.8,41.1,1.8,0,,,,0,0
792,2017-01-07 01:00,10.6,34.7,2,0,,,,0,0
792,2017-01-07 02:00,10.4,47.6,2.2,0,,,,0,0
792,2017-01-07 03:00,11.2,49.8,2.6,0,,,,0,0
792,2017-01-07 04:00,10.6,45.6,2.4,0,,,,0,0
792,2017-01-07 05:00,10.4,21.3,2.4,0,,,,0,0
792,2017-01-07 06:00,9.9,18.1,2.2,0,,,,0,0
792,2017-01-07 07:00,11.2,53.5,2.3,0,,,,0,0
792,2017-01-07 08:00,11,27.8,2.1,0,,,,0,0
792,2017-01-07 09:00,11.5,29.3,2.4,0,,,,0,0
792,2017-01-07 10:00,12.5,48.7,2.8,0,,,,0,0
792,2017-01-07 11:00,12.5,49,2.7,0,,,,0,0
792,2017-01-07 12:00,13,55.6,3.3,0,,,,0,0
792,2017-01-07 13:00,13.4,68.2,4.1,0,,,,0,0
792,2017-01-07 14:00,13.3,56.4,3,0,,,,0,0
792,2017-01-07 15:00,13.1,55.7,2.8,0,,,,0,0
792,2017-01-07 16:00,14,46,2.5,0,,,,0,0
792,2017-01-07 17:00,12.8,61.6,2.7,1,,,,0,0
792,2017-01-07 18:00,12.7,70.5,3.4,.5,,,,0,0
792,2017-01-07 19:00,12.5,94.3,4,1,,,,0,0
792,2017-01-07 20:00,12.4,69.3,2.2,1.5,,,,0,0
792,2017-01-07 21:00,12,63.4,2.1,3,,,,0,0
792,2017-01-07 22:00,11.8,21.9,2.2,2.5,,,,0,0
792,2017-01-07 23:00,12.4,17.8,1.5,2.5,,,,0,0
792,2017-01-08 00:00,13.1,57.6,2.7,3,,,,0,0
792,2017-01-08 01:00,13.5,58.5,3.8,2,,,,0,0
792,2017-01-08 02:00,13.4,53.2,2.4,4,,,,0,0
792,2017-01-08 03:00,11.9,21.4,5.3,3.5,,,,0,0
792,2017-01-08 04:00,11.3,8.4,5.4,1.5,,,,0,0
792,2017-01-08 05:00,10.7,13.5,5.6,1.5,,,,0,0
792,2017-01-08 06:00,10.6,13.2,4.8,1,,,,0,0
792,2017-01-08 07:00,9.7,14.1,3.6,.5,,,,0,0
792,2017-01-08 08:00,9.9,3.1,3.6,0,,,,0,0
792,2017-01-08 09:00,10,3.2,2.7,0,,,,0,0
792,2017-01-08 10:00,10.4,354.8,3.1,0,,,,0,0
792,2017-01-08 11:00,11.3,12,3.2,0,,,,0,0
792,2017-01-08 12:00,11.4,15.7,3.3,0,,,,0,0
792,2017-01-08 13:00,11.8,1.6,3.3,0,,,,0,0
792,2017-01-08 14:00,12,326.4,3.3,0,,,,0,0
792,2017-01-08 15:00,11.4,330.8,3.9,0,,,,0,0
792,2017-01-08 16:00,11.3,331.5,4.6,0,,,,0,0
792,2017-01-08 17:00,10.4,321.7,5.3,0,,,,0,0
792,2017-01-08 18:00,9.9,313.3,5.1,0,,,,0,0
792,2017-01-08 19:00,9.3,309.7,2.9,0,,,,0,0
792,2017-01-08 20:00,8.7,309,4.9,0,,,,0,0
792,2017-01-08 21:00,8.5,314.7,6.3,0,,,,0,0
792,2017-01-08 22:00,8.8,325.2,6.7,0,,,,0,0
792,2017-01-08 23:00,9.1,294.4,2.8,0,,,,0,0
792,2017-01-09 00:00,8.7,288.9,4.5,0,,,,0,0
792,2017-01-09 01:00,8.3,308.4,6.4,0,,,,0,0
792,2017-01-09 02:00,8.5,315.8,9.8,0,,,,0,0
792,2017-01-09 03:00,8.5,315,7.2,0,,,,0,0
792,2017-01-09 04:00,8.5,310.9,3.2,0,,,,0,0
792,2017-01-09 05:00,7.8,315.6,4.4,0,,,,0,0
792,2017-01-09 06:00,7.4,307.2,5.8,0,,,,0,0
792,2017-01-09 07:00,6.9,315.1,3.5,0,,,,0,0
792,2017-01-09 08:00,6.7,315.4,6.2,0,,,,0,0
792,2017-01-09 09:00,6.7,316.2,5.5,0,,,,0,0
792,2017-01-09 10:00,7,311.8,5.5,0,,,,0,0
792,2017-01-09 11:00,7.1,309.8,3.9,0,,,,0,0
792,2017-01-09 12:00,7.3,315.6,4.5,0,,,,0,0
792,2017-01-09 13:00,8.8,318.7,5.2,0,,,,0,0
792,2017-01-09 14:00,8.4,323.4,6.1,0,,,,0,0
792,2017-01-09 15:00,8.4,327.2,5.2,0,,,,0,0
792,2017-01-09 16:00,7.7,319.5,6.2,0,,,,0,0
792,2017-01-09 17:00,6.8,328.2,6.7,0,,,,0,0
792,2017-01-09 18:00,5.9,319.7,5.5,0,,,,0,0
792,2017-01-09 19:00,5.5,306.6,2.5,0,,,,0,0
792,2017-01-09 20:00,5.6,319.9,6.1,0,,,,0,0
792,2017-01-09 21:00,5.1,325.6,2.5,0,,,,0,0
792,2017-01-09 22:00,4.8,305.1,5.3,0,,,,0,0
792,2017-01-09 23:00,5,308.8,6.5,0,,,,0,0
792,2017-01-10 00:00,4.8,316.2,6.7,0,,,,0,0
792,2017-01-10 01:00,4.1,313.6,5,0,,,,0,0
792,2017-01-10 02:00,4.4,311.7,5.7,0,,,,0,0
792,2017-01-10 03:00,4.2,311.7,6.9,0,,,,0,0
792,2017-01-10 04:00,4.2,311.2,6.8,0,,,,0,0
792,2017-01-10 05:00,4,311.1,5.8,0,,,,0,0
792,2017-01-10 06:00,4.1,307,6.3,0,,,,0,0
792,2017-01-10 07:00,4.4,300.1,6,0,,,,0,0
792,2017-01-10 08:00,4.3,307.8,4.1,0,,,,0,0
792,2017-01-10 09:00,5.3,313.1,7.4,0,,,,0,0
792,2017-01-10 10:00,6.5,307,6.3,0,,,,0,0
792,2017-01-10 11:00,6.8,305.9,6.3,0,,,,0,0
792,2017-01-10 12:00,6,304.8,6.3,0,,,,0,0
792,2017-01-10 13:00,6.4,297.1,6.9,0,,,,0,0
792,2017-01-10 14:00,6.7,311.9,8.6,0,,,,0,0
792,2017-01-10 15:00,6.8,317.1,8.8,0,,,,0,0
792,2017-01-10 16:00,6.3,311.9,8,0,,,,0,0
792,2017-01-10 17:00,5.4,316.8,8.2,0,,,,0,0
792,2017-01-10 18:00,4.9,311,7,0,,,,0,0
792,2017-01-10 19:00,4.9,321.8,6,0,,,,0,0
792,2017-01-10 20:00,4.9,318.2,4.7,0,,,,0,0
792,2017-01-10 21:00,5.2,306.2,4.1,0,,,,0,0
792,2017-01-10 22:00,4.7,329.1,4.2,0,,,,0,0
792,2017-01-10 23:00,4.7,323.8,4.8,0,,,,0,0
792,2017-01-11 00:00,3.9,313,5,0,,,,0,0
792,2017-01-11 01:00,3.2,317.8,5.2,0,,,,0,0
792,2017-01-11 02:00,3.2,315.9,4.8,0,,,,0,0
792,2017-01-11 03:00,3.5,311.3,4.8,0,,,,0,0
792,2017-01-11 04:00,3,319.4,6.2,0,,,,0,0
792,2017-01-11 05:00,2.8,318,5.3,0,,,,0,0
792,2017-01-11 06:00,2.7,304.7,4.5,0,,,,0,0
792,2017-01-11 07:00,2.5,321.1,6.3,0,,,,0,0
792,2017-01-11 08:00,2.4,316,5.5,0,,,,0,0
792,2017-01-11 09:00,3,311.1,5.7,0,,,,0,0
792,2017-01-11 10:00,3.4,330.5,3.9,0,,,,0,0
792,2017-01-11 11:00,3.4,349.9,4.2,0,,,,0,0
792,2017-01-11 12:00,3.9,327.9,4.9,0,,,,0,0
792,2017-01-11 13:00,4.1,316,5.6,0,,,,0,0
792,2017-01-11 14:00,4.4,317.6,6,0,,,,0,0
792,2017-01-11 15:00,4.2,313.4,6.9,0,,,,0,0
792,2017-01-11 16:00,3.8,313,7,0,,,,0,0
792,2017-01-11 17:00,3.2,312.4,6,0,,,,0,0
792,2017-01-11 18:00,2.4,309.3,3.9,0,,,,0,0
792,2017-01-11 19:00,2.5,306.8,3.7,0,,,,0,0
792,2017-01-11 20:00,2.3,322.5,3.8,0,,,,0,0
792,2017-01-11 21:00,2.2,323.3,2.9,0,,,,0,0
792,2017-01-11 22:00,1.8,320.3,2.3,0,,,,0,0
792,2017-01-11 23:00,1.8,322.1,3,0,,,,0,0
792,2017-01-12 00:00,2.7,289.5,2.4,0,,,,0,0
792,2017-01-12 01:00,.6,240.6,.9,0,,,,0,0
792,2017-01-12 02:00,.7,0,.3,0,,,,0,0
792,2017-01-12 03:00,2.3,0,.1,0,,,,0,0
792,2017-01-12 04:00,1,339,1.5,0,,,,0,0
792,2017-01-12 05:00,2.4,320.8,2.5,0,,,,0,0
792,2017-01-12 06:00,2.5,326.4,2.3,0,,,,0,0
792,2017-01-12 07:00,2.3,320.1,1.8,0,,,,0,0
792,2017-01-12 08:00,3.2,311.6,3,0,,,,0,0
792,2017-01-12 09:00,3.9,306.7,.5,0,,,,0,0
792,2017-01-12 10:00,6,311.2,4.4,0,,,,0,0
792,2017-01-12 11:00,7.2,308.9,5.4,0,,,,0,0
792,2017-01-12 12:00,8.4,298.4,3.9,0,,,,0,0
792,2017-01-12 13:00,9.4,288.3,5.2,0,,,,0,0
792,2017-01-12 14:00,9.6,300.5,4.7,0,,,,0,0
792,2017-01-12 15:00,9.3,279,4.2,0,,,,0,0
792,2017-01-12 16:00,8.2,289.6,4.1,0,,,,0,0
792,2017-01-12 17:00,7.9,289.5,3.2,0,,,,0,0
792,2017-01-12 18:00,7.6,303.8,3.3,0,,,,0,0
792,2017-01-12 19:00,6.9,293.8,4.4,0,,,,0,0
792,2017-01-12 20:00,6.5,290,3.1,0,,,,0,0
792,2017-01-12 21:00,6.6,309.9,3.3,0,,,,0,0
792,2017-01-12 22:00,6.2,309.1,4.4,0,,,,0,0
792,2017-01-12 23:00,6.1,298.9,3.1,0,,,,0,0
792,2017-01-13 00:00,5.7,320.4,4,0,,,,0,0
792,2017-01-13 01:00,5,331.5,3.7,0,,,,0,0
792,2017-01-13 02:00,4.4,317.5,5,0,,,,0,0
792,2017-01-13 03:00,4,325.5,3.9,0,,,,0,0
792,2017-01-13 04:00,3.3,317.7,2.4,0,,,,0,0
792,2017-01-13 05:00,3,334,1.8,0,,,,0,0
792,2017-01-13 06:00,3.6,322.9,2.2,0,,,,0,0
792,2017-01-13 07:00,4,321,2.9,0,,,,0,0
792,2017-01-13 08:00,2.8,319.9,2.6,0,,,,0,0
792,2017-01-13 09:00,5.1,308.6,2.4,0,,,,0,0
792,2017-01-13 10:00,6.5,267.9,1.7,0,,,,0,0
792,2017-01-13 11:00,8.4,279.8,3.1,0,,,,0,0
792,2017-01-13 12:00,8.2,277,4.1,0,,,,0,0
792,2017-01-13 13:00,8.1,289.3,4.8,0,,,,0,0
792,2017-01-13 14:00,9,296.6,6.3,0,,,,0,0
792,2017-01-13 15:00,8.4,303.1,6.9,0,,,,0,0
792,2017-01-13 16:00,8.2,302.8,8.4,0,,,,0,0
792,2017-01-13 17:00,7,307,7.4,0,,,,0,0
792,2017-01-13 18:00,6.4,310.1,8.2,0,,,,0,0
792,2017-01-13 19:00,5.4,315.1,7.9,0,,,,0,0
792,2017-01-13 20:00,4.4,315,7,0,,,,0,0
792,2017-01-13 21:00,3.1,318.4,8.6,0,,,,0,0
792,2017-01-13 22:00,3.1,317.7,6.7,0,,,,0,0
792,2017-01-13 23:00,1.7,323.3,5.8,0,,,,0,0
792,2017-01-14 00:00,1.6,319.5,6.7,0,,,,0,0
792,2017-01-14 01:00,1.9,330.8,5.1,0,,,,0,0
792,2017-01-14 02:00,2.3,326.6,4.7,0,,,,0,0
792,2017-01-14 03:00,2.6,314.4,6.8,0,,,,0,0
792,2017-01-14 04:00,2.9,317.5,6,0,,,,0,0
792,2017-01-14 05:00,2.8,316.9,6,0,,,,0,0
792,2017-01-14 06:00,2.8,316.9,5.4,0,,,,0,0
792,2017-01-14 07:00,2.4,324.3,5.4,0,,,,0,0
792,2017-01-14 08:00,2.5,330.6,4.3,0,,,,0,0
792,2017-01-14 09:00,2.5,329.9,4.2,0,,,,0,0
792,2017-01-14 10:00,2.6,331.4,4.3,0,,,,0,0
792,2017-01-14 11:00,2.7,320.2,5.5,0,,,,0,0
792,2017-01-14 12:00,3.2,325.7,6.5,0,,,,0,0
792,2017-01-14 13:00,4.1,323.6,5.9,0,,,,0,0
792,2017-01-14 14:00,3.4,322.3,6.5,0,,,,0,0
792,2017-01-14 15:00,3.2,315.7,7.4,0,,,,0,0
792,2017-01-14 16:00,3.1,318,6.8,0,,,,0,0
792,2017-01-14 17:00,2,318,6.5,0,,,,0,0
792,2017-01-14 18:00,1.1,320.8,4.9,0,,,,0,0
792,2017-01-14 19:00,.2,323,6.2,0,,,,0,0
792,2017-01-14 20:00,-.1,321.5,5.9,0,,,,0,0
792,2017-01-14 21:00,-.1,318.4,6.2,0,,,,0,0
792,2017-01-14 22:00,.1,321.3,5.9,0,,,,0,0
792,2017-01-14 23:00,.4,324.4,6.4,0,,,,0,0
792,2017-01-15 00:00,.4,326.3,5.2,0,,,0,0,0
792,2017-01-15 01:00,.7,321.3,6.6,0,,,0,0,0
792,2017-01-15 02:00,.6,325.8,6.2,0,,,0,0,0
792,2017-01-15 03:00,.1,339.1,5,0,,,0,0,0
792,2017-01-15 04:00,-.5,346.2,4.5,0,,,0,0,0
792,2017-01-15 05:00,-.6,332.4,4.5,0,,,0,0,0
792,2017-01-15 06:00,-.6,324.6,4.5,0,,,0,0,0
792,2017-01-15 07:00,-1,341.1,4.7,0,,,0,0,0
792,2017-01-15 08:00,-.9,328.8,4.8,0,,,0,0,0
792,2017-01-15 09:00,0,340.8,4.9,0,,,0,0,0
792,2017-01-15 10:00,1.5,322.5,5.2,0,,,0,0,0
792,2017-01-15 11:00,2.2,324.4,6,0,,,0,0,0
792,2017-01-15 12:00,3.5,331.2,5.3,0,,,0,0,0
792,2017-01-15 13:00,3.7,326,6.2,0,,,0,0,0
792,2017-01-15 14:00,4,311.2,6.5,0,,,0,0,0
792,2017-01-15 15:00,4.7,330,5.4,0,,,0,0,0
792,2017-01-15 16:00,3.6,310.1,7,0,,,0,0,0
792,2017-01-15 17:00,3.1,313.4,5.7,0,,,0,0,0
792,2017-01-15 18:00,1.8,309.2,3.8,0,,,0,0,0
792,2017-01-15 19:00,1.6,314.4,4.3,0,,,0,0,0
792,2017-01-15 20:00,1.3,316.7,4.6,0,,,0,0,0
792,2017-01-15 21:00,1.4,332.4,4.4,0,,,0,0,0
792,2017-01-15 22:00,1.3,333.5,4.2,0,,,0,0,0
792,2017-01-15 23:00,.6,321.8,2.7,0,,,0,0,0
792,2017-01-16 00:00,.3,324.7,2.9,0,,,0,0,0
792,2017-01-16 01:00,.1,312,2.6,0,,,,0,0
792,2017-01-16 02:00,1.1,336.6,4.1,0,,,,0,0
792,2017-01-16 03:00,1,315,2.4,0,,,,0,0
792,2017-01-16 04:00,1.7,328.6,3.9,0,,,,0,0
792,2017-01-16 05:00,2,323.2,4.6,0,,,,0,0
792,2017-01-16 06:00,2.3,329.1,5.3,0,,,,0,0
792,2017-01-16 07:00,2.2,342.4,3.5,0,,,,0,0
792,2017-01-16 08:00,2.5,333.6,3.4,0,,,,0,0
792,2017-01-16 09:00,3.5,339.5,4,0,,,,0,0
792,2017-01-16 10:00,3.4,346.2,4.3,0,,,,0,0
792,2017-01-16 11:00,3.6,326.5,4.9,0,,,,0,0
792,2017-01-16 12:00,4.8,336.5,4.7,0,,,,0,0
792,2017-01-16 13:00,5.6,330.5,5.4,0,,,,0,0
792,2017-01-16 14:00,5.3,339.4,5.4,0,,,,0,0
792,2017-01-16 15:00,4.8,334.7,5.6,0,,,,0,0
792,2017-01-16 16:00,4.6,342.7,5.1,0,,,,0,0
792,2017-01-16 17:00,3.9,334.4,5.2,0,,,,0,0
792,2017-01-16 18:00,2.6,330.7,4.6,0,,,,0,0
792,2017-01-16 19:00,1.7,330.5,3.4,0,,,,0,0
792,2017-01-16 20:00,1.2,325.9,3.6,0,,,,0,0
792,2017-01-16 21:00,1.6,340.8,3.3,0,,,,0,0
792,2017-01-16 22:00,.1,334.5,2.3,0,,,,0,0
792,2017-01-16 23:00,0,2.6,1.7,0,,,,0,0
792,2017-01-17 00:00,-.8,345.9,1.7,0,,,0,0,0
792,2017-01-17 01:00,-.1,348.5,2.5,0,,,0,0,0
792,2017-01-17 02:00,-.3,322.6,2.4,0,,,0,0,0
792,2017-01-17 03:00,.2,317.6,3.1,0,,,0,0,0
792,2017-01-17 04:00,.8,328.5,2.8,0,,,0,0,0
792,2017-01-17 05:00,1.5,326.8,2.2,0,,,0,0,0
792,2017-01-17 06:00,.6,336.6,2.8,0,,,0,0,0
792,2017-01-17 07:00,1.5,327.7,2.6,0,,,0,0,0
792,2017-01-17 08:00,.7,324.2,1.6,0,,,0,0,0
792,2017-01-17 09:00,4.7,312,1.6,0,,,0,0,0
792,2017-01-17 10:00,7.5,70.6,2,0,,,0,0,0
792,2017-01-17 11:00,9.5,150.9,1.8,0,,,0,0,0
792,2017-01-17 12:00,9.9,141,1.8,0,,,0,0,0
792,2017-01-17 13:00,8.3,337.6,3.3,0,,,0,0,0
792,2017-01-17 14:00,9.5,317.8,3.8,0,,,0,0,0
792,2017-01-17 15:00,9.1,16.5,2.3,0,,,0,0,0
792,2017-01-17 16:00,8.5,51.2,2.9,0,,,0,0,0
792,2017-01-17 17:00,7,1.9,3.1,0,,,0,0,0
792,2017-01-17 18:00,5.2,334.4,2.4,0,,,0,0,0
792,2017-01-17 19:00,4.2,334.8,2.6,0,,,0,0,0
792,2017-01-17 20:00,3.8,334.5,3,0,,,0,0,0
792,2017-01-17 21:00,4.6,329.3,3.6,0,,,0,0,0
792,2017-01-17 22:00,5.1,327.6,3.1,0,,,0,0,0
792,2017-01-17 23:00,4.9,321.5,3.7,0,,,0,0,0
792,2017-01-18 00:00,4.7,325.5,3.5,0,,,0,0,0
792,2017-01-18 01:00,4.7,323.8,3.4,0,,,0,0,0
792,2017-01-18 02:00,4.3,321.3,3.5,0,,,0,0,0
792,2017-01-18 03:00,4.3,317.2,4.6,0,,,0,0,0
792,2017-01-18 04:00,5.1,322.4,5.2,0,,,0,0,0
792,2017-01-18 05:00,5.1,315.8,6.1,0,,,0,0,0
792,2017-01-18 06:00,4.5,323.5,5.6,0,,,0,0,0
