년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014.01.13,1,104.933,4.372,6.049,2.498,6.049,2.498,4.973,5.542,4.099,2.774,2.605,2.773,5.368,5.442,6.018,6.049,5.902,4.946,4.511,4.484,4.761,4.677,4.640,4.725,3.763,3.381,2.498,2.637,3.761,4.604
2014.01.13,2,262.439,10.935,14.627,5.251,14.627,5.251,9.291,11.803,12.963,13.312,12.512,13.690,13.565,13.911,14.627,14.474,14.074,12.339,11.012,9.978,10.241,9.895,9.735,9.789,8.102,7.081,6.141,5.251,8.393,10.260
2014.01.14,1,116.792,4.866,5.884,3.437,5.884,3.437,5.246,5.006,4.188,3.737,3.687,3.437,4.426,4.822,4.784,4.870,4.456,4.608,4.917,5.000,4.954,5.532,5.777,5.753,5.884,5.655,5.560,5.480,5.333,3.680
2014.01.14,2,268.369,11.182,13.767,7.224,13.767,7.224,12.002,11.437,9.015,7.716,7.224,10.223,11.664,9.999,10.980,11.144,10.459,10.043,11.369,11.507,11.002,13.163,13.767,13.103,13.622,12.718,12.161,11.772,11.404,10.875
2014.01.15,1,88.611,3.692,4.660,2.591,4.660,2.591,3.880,4.106,4.293,4.270,3.777,4.005,4.511,4.287,3.128,3.461,3.224,3.138,3.377,3.077,3.512,3.638,4.154,4.147,4.660,3.611,2.960,3.535,3.269,2.591
2014.01.15,2,215.464,8.978,13.510,5.455,13.510,5.455,11.976,12.579,13.510,13.300,11.596,11.907,10.703,8.457,7.233,8.114,6.928,6.630,6.350,5.610,5.827,5.455,6.305,8.504,9.946,8.913,8.568,10.206,9.281,7.566
2014.01.16,1,32.392,1.350,2.122,0.577,2.122,0.577,2.122,1.294,1.006,0.789,0.635,0.730,1.620,1.700,1.985,2.029,1.433,1.454,1.730,2.084,1.523,1.024,1.271,1.263,0.813,1.015,0.577,1.023,1.561,1.711
2014.01.16,2,87.534,3.647,6.915,1.288,6.915,1.288,6.915,4.893,3.257,3.365,2.723,3.464,5.025,5.172,5.302,5.224,4.602,3.701,4.673,3.929,3.377,2.874,3.056,2.562,1.776,1.963,1.288,2.342,2.856,3.195
2014.01.17,1,33.099,1.379,4.663,0.000,4.663,0.017,2.530,2.776,3.649,4.356,4.663,4.630,2.724,0.807,0.613,0.464,0.667,0.639,0.517,0.232,0.430,0.072,0.000,0.000,0.017,0.000,0.111,0.852,1.296,1.054
2014.01.17,2,62.841,2.618,7.536,0.000,7.536,0.045,3.712,4.100,5.268,6.520,7.508,7.536,6.466,2.292,2.251,1.630,1.975,1.975,1.738,0.984,1.252,0.696,0.106,0.045,0.148,0.000,0.333,1.724,2.376,2.206
2014.01.18,1,111.806,4.659,6.089,1.049,6.089,1.049,1.049,2.212,2.321,2.528,2.972,3.020,3.044,2.970,3.013,4.475,6.055,6.058,6.079,6.089,6.079,6.080,6.077,6.073,5.382,6.074,6.049,6.068,6.036,6.003
2014.01.18,2,303.317,12.638,14.947,3.998,14.947,3.998,3.998,8.060,8.432,9.224,10.704,11.652,11.940,11.528,11.540,13.363,13.112,13.875,14.115,14.455,14.731,14.782,14.864,14.818,14.947,14.908,14.827,14.864,14.628,13.950
2014.01.19,1,26.982,1.124,5.780,0.000,5.780,0.011,5.780,4.533,4.037,1.849,1.854,1.506,1.277,0.701,0.451,0.585,1.028,0.374,0.121,0.315,0.132,0.011,0.000,0.000,0.000,0.134,0.489,0.201,0.503,1.101
2014.01.19,2,71.197,2.967,11.688,0.000,11.688,0.076,11.688,11.188,9.016,6.964,5.352,4.136,3.452,1.892,1.656,1.520,2.500,1.332,0.727,0.989,0.722,0.174,0.000,0.000,0.076,0.475,1.037,1.045,1.869,3.387
2014.01.20,1,113.072,4.711,6.076,2.022,6.076,2.022,2.022,2.215,2.401,2.661,2.722,2.661,4.553,5.132,4.578,5.089,5.327,5.497,5.446,5.424,5.168,4.912,5.492,6.074,6.076,6.067,6.058,5.566,5.930,6.001
2014.01.20,2,261.403,10.892,14.958,5.156,14.958,5.156,5.156,5.656,6.496,7.536,9.360,9.160,9.651,9.994,8.362,8.450,10.405,12.291,11.305,10.217,10.925,12.705,12.706,14.773,14.958,14.913,14.826,13.275,14.227,14.056
2014.01.21,1,117.599,4.900,6.097,1.458,6.097,1.458,3.167,3.035,3.035,1.736,1.509,1.458,4.784,6.062,5.307,5.216,5.945,6.097,6.043,5.601,6.091,5.055,6.087,6.015,5.178,6.064,6.055,6.073,6.050,5.936
2014.01.21,2,306.429,12.768,14.615,10.664,14.615,10.664,11.770,11.650,11.856,11.297,11.319,10.664,12.009,14.311,14.522,14.157,14.018,14.528,14.615,14.227,12.833,12.620,13.294,12.781,13.615,12.718,13.611,11.714,11.496,10.804
2014.01.22,1,76.290,3.179,5.768,1.177,5.768,1.177,5.768,5.340,5.204,2.382,2.626,2.713,4.322,4.502,4.443,3.424,2.875,2.399,2.413,3.050,2.462,2.473,2.929,3.143,2.719,3.184,2.960,1.934,1.848,1.177
2014.01.22,2,147.769,6.157,9.628,2.518,9.628,2.518,9.628,7.004,6.672,6.316,6.748,7.040,9.203,8.771,7.799,6.323,6.440,4.956,5.520,6.464,5.236,5.163,5.362,5.270,4.864,5.883,5.575,5.163,3.851,2.518
2014.01.23,1,8.432,0.351,0.904,0.000,0.904,0.002,0.527,0.796,0.661,0.634,0.757,0.699,0.337,0.365,0.462,0.152,0.018,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.501,0.904,0.866,0.751
2014.01.23,2,19.639,0.818,2.189,0.000,2.189,0.008,1.435,1.508,1.268,1.304,1.404,1.272,0.986,1.338,1.432,0.655,0.200,0.240,0.000,0.000,0.000,0.008,0.000,0.000,0.024,0.096,0.948,1.656,1.676,2.189
2014.01.24,1,73.204,3.050,4.900,1.260,4.900,1.260,1.566,2.788,2.837,1.860,1.260,1.878,2.196,2.825,2.798,3.472,4.243,3.879,4.061,4.127,4.404,4.900,3.662,2.084,1.486,1.986,2.545,3.715,4.309,4.323
2014.01.24,2,152.302,6.346,10.940,2.410,10.940,2.410,3.857,5.872,6.507,4.028,2.410,3.394,4.091,4.904,5.497,6.861,7.552,8.448,7.566,7.809,8.064,8.976,7.103,3.786,3.254,5.006,6.546,9.221,10.940,10.610
2014.01.25,1,117.730,4.905,6.048,1.280,6.048,1.280,3.979,4.907,5.095,5.255,5.087,4.659,5.083,4.355,4.356,4.963,5.690,5.964,5.793,5.031,3.146,1.280,1.643,5.499,6.048,6.048,5.976,5.956,5.931,5.986
2014.01.25,2,282.759,11.782,14.884,2.245,14.884,2.245,10.342,12.259,12.230,13.296,13.434,12.166,11.804,11.869,13.764,13.978,12.693,12.598,11.458,10.178,5.514,2.245,3.169,11.772,14.872,14.884,14.661,14.539,14.388,14.646
2014.01.26,1,112.897,4.704,6.084,0.717,6.084,0.717,4.911,5.902,6.050,6.049,6.053,6.073,6.084,6.082,6.076,6.081,5.704,5.948,5.673,5.644,5.619,5.121,4.879,4.215,3.301,2.973,1.766,0.818,1.158,0.717
2014.01.26,2,271.449,11.310,14.991,2.211,14.991,2.211,14.762,14.967,14.991,14.980,14.944,14.933,14.981,14.935,14.956,14.907,14.949,14.225,13.216,12.321,12.310,11.356,10.401,8.562,6.720,6.150,4.045,2.621,3.006,2.211
2014.01.27,1,3.662,0.153,1.228,0.000,1.228,0.007,0.456,0.383,0.050,0.000,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.111,0.108,0.181,0.242,0.102,0.071,0.045,0.174,0.462,1.228
2014.01.27,2,13.514,0.563,2.606,0.000,2.606,0.008,1.761,1.278,0.492,0.028,0.000,0.000,0.371,0.108,0.000,0.000,0.000,0.008,0.036,0.378,0.505,0.508,0.551,0.542,0.526,0.447,0.537,1.044,1.788,2.606
