년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017.01.12,2,53.479,2.228,4.864,0.24600000000000002,4.864,0.24600000000000002,2.219,1.3359999999999999,0.6829999999999999,0.312,0.24600000000000002,0.493,0.324,0.331,0.46,0.46799999999999997,0.526,1.317,2.155,2.443,3.293,3.82,3.1289999999999996,2.752,4.529,4.106,2.299,4.6,4.774,4.864
2017.01.13,2,95.86,3.9939999999999998,7.178,0.0,7.178,0.611,4.218999999999999,3.4819999999999998,2.842,2.6689999999999996,3.19,3.806,2.3480000000000003,1.7409999999999999,0.611,0.0,0.0,0.856,3.1210000000000004,4.474,4.891,4.285,5.875,6.0329999999999995,6.281000000000001,6.771,7.178,6.919,6.513,6.529
2017.01.14,2,170.15599999999998,7.09,7.982,5.522,7.982,5.522,5.445,6.446000000000001,6.558,5.922000000000001,6.756,6.547000000000001,6.4879999999999995,5.905,5.522,5.909,6.559,6.813,7.388999999999999,6.943,7.587999999999999,7.81,7.8420000000000005,7.867000000000001,7.8870000000000005,7.962000000000001,7.979,7.982,7.893,7.909
2017.01.15,2,133.504,5.563,7.452000000000001,2.069,7.452000000000001,2.069,7.68,6.729,6.8629999999999995,7.312,7.452000000000001,7.109,6.553,6.465,6.377000000000001,6.67,6.026,6.2010000000000005,6.632000000000001,6.992999999999999,6.67,6.341,5.513,4.927,3.205,4.047,2.069,2.398,3.531,3.895
2017.01.16,2,73.344,3.056,5.242999999999999,1.416,5.242999999999999,1.416,3.5260000000000002,2.947,3.668,2.325,2.1919999999999997,2.53,2.1790000000000003,2.5610000000000004,2.931,5.242999999999999,3.6919999999999997,4.97,5.072,4.254,4.893,4.59,3.573,2.7710000000000004,2.7089999999999996,1.835,1.974,1.892,1.416,1.547
2017.01.17,2,21.31,0.888,3.0380000000000003,0.0,3.0380000000000003,0.051,1.58,0.6679999999999999,0.34299999999999997,0.265,0.303,0.534,0.665,0.64,0.306,0.0,0.0,0.0,0.051,1.229,1.5290000000000001,0.503,0.16399999999999998,0.192,0.49700000000000005,1.345,1.2830000000000001,2.204,3.0380000000000003,2.775
2017.01.18,2,91.936,3.8310000000000004,7.4479999999999995,1.661,7.4479999999999995,1.661,2.7760000000000002,2.444,2.6239999999999997,3.963,4.691,5.983,7.35,7.4479999999999995,6.892,6.7170000000000005,5.845,4.065,4.088,3.5269999999999997,2.733,2.105,3.5610000000000004,3.178,2.0340000000000003,2.7319999999999998,2.32,1.712,2.116,1.661
2017.01.19,2,69.187,2.883,7.542000000000001,0.22899999999999998,7.542000000000001,0.22899999999999998,2.147,1.902,1.392,1.139,1.25,1.489,1.521,1.4369999999999998,1.217,0.664,0.6759999999999999,0.6940000000000001,0.22899999999999998,0.267,1.4769999999999999,5.728,6.017,4.091,2.272,5.03,6.407,7.307,7.542000000000001,4.449
2017.01.20,2,144.871,6.0360000000000005,7.932,2.13,7.932,2.13,4.99,5.903,2.6639999999999997,2.13,4.79,3.929,3.8569999999999998,4.013,5.817,7.478,7.584,7.609,6.615,6.586,7.932,4.651,5.737,6.728,7.902,7.7170000000000005,7.257999999999999,7.285,7.472,6.83
2017.01.21,2,71.098,2.9619999999999997,6.155,0.9179999999999999,6.155,0.9179999999999999,6.3839999999999995,6.155,5.145,3.658,3.708,2.884,2.188,3.128,2.1719999999999997,3.016,3.3369999999999997,3.682,3.103,2.904,1.818,2.6660000000000004,3.64,3.467,2.414,2.747,1.71,3.1639999999999997,0.9179999999999999,1.696
2017.01.22,2,126.84200000000001,5.285,7.086,1.159,7.086,1.159,1.778,1.159,2.416,1.796,3.654,4.3389999999999995,6.256,7.086,6.146,5.7139999999999995,5.7,6.875,7.032,6.506,5.7860000000000005,4.431,5.813,6.297999999999999,6.065,5.7410000000000005,5.485,5.726,5.7170000000000005,5.877000000000001
2017.01.23,2,130.287,5.428999999999999,7.064,2.551,7.064,2.551,5.224,4.962,4.997,5.32,5.6770000000000005,6.252999999999999,6.497000000000001,6.945,7.064,5.962999999999999,5.202999999999999,5.222,5.436,5.522,6.732,5.9879999999999995,6.556,6.796,6.657,5.681,5.05,3.571,2.551,2.83
2017.01.24,2,105.635,4.401,6.343,3.182,6.343,3.182,2.8139999999999996,3.182,3.487,3.9389999999999996,4.119,3.989,4.073,4.711,4.312,3.656,3.82,4.02,4.474,3.945,3.532,3.528,4.508,4.0760000000000005,4.44,5.563,4.975,6.1370000000000005,6.337999999999999,6.343
2017.01.25,2,92.639,3.86,7.205,1.213,7.205,1.213,4.468,5.131,4.007,2.67,2.075,1.3559999999999999,1.546,1.213,3.052,4.935,3.602,2.877,3.457,4.293,4.109,4.525,3.263,3.92,3.805,3.782,5.0360000000000005,5.112,4.987,7.205
2017.01.26,2,59.903,2.496,7.121,0.047,7.121,0.047,6.681,6.246,5.848,5.763,7.121,5.021,4.746,5.381,5.3020000000000005,4.934,1.2930000000000001,2.157,0.6859999999999999,0.198,0.106,0.047,0.447,0.596,0.409,0.6609999999999999,0.34299999999999997,0.08199999999999999,0.428,0.456
2017.01.27,2,121.251,5.052,7.922999999999999,0.963,7.922999999999999,0.963,1.632,4.538,4.867,6.664,5.983,3.377,2.966,2.421,0.963,1.4769999999999999,1.6840000000000002,1.7690000000000001,4.574,5.039,6.031000000000001,5.822,6.557,6.341,6.689,7.852,7.5360000000000005,7.922999999999999,7.697,6.112
2017.01.28,2,43.187,1.7990000000000002,7.412000000000001,0.0,7.412000000000001,0.002,6.369,7.412000000000001,6.655,6.649,5.436,2.845,5.447,3.885,1.889,0.654,0.04,0.0,0.0,0.0,0.002,0.055999999999999994,0.29600000000000004,0.452,0.055,0.051,0.209,0.3,0.147,0.262
2017.01.29,2,18.012,0.7509999999999999,6.105,0.0,6.105,0.008,0.445,0.73,0.7759999999999999,1.035,0.902,0.5329999999999999,0.945,0.3,0.008,0.040999999999999995,0.209,0.638,0.695,0.10300000000000001,0.084,0.514,0.257,0.0,0.0,0.08900000000000001,0.573,1.074,0.028999999999999998,2.372
2017.01.30,2,180.543,7.523,7.922000000000001,5.944,7.922000000000001,5.944,6.105,7.662999999999999,7.561,6.891,7.888,7.591,7.572,7.76,7.831,7.862,7.83,7.9079999999999995,7.877000000000001,7.881,7.915,6.896,7.874,7.922000000000001,7.872999999999999,7.812,7.547999999999999,7.071000000000001,6.937,6.636
2017.01.31,2,118.234,4.926,7.1579999999999995,2.158,7.1579999999999995,2.158,5.944,4.973,3.975,3.487,5.64,6.93,6.331,7.1579999999999995,2.263,3.906,5.3660000000000005,6.091,5.997000000000001,6.059,5.156000000000001,2.367,2.158,3.535,5.188,5.407,3.97,4.989,4.426,5.874
2017.02.01,2,165.30200000000002,6.888,7.9479999999999995,3.452,7.9479999999999995,3.452,6.9879999999999995,6.767,5.2379999999999995,3.452,4.779,4.835,6.8389999999999995,7.523,7.85,6.3629999999999995,6.316,6.435,6.909,6.746,7.3389999999999995,7.6579999999999995,7.859,7.803999999999999,7.729,7.766,7.907,7.9479999999999995,7.734,7.845
2017.02.02,2,180.609,7.525,7.99,5.669,7.99,5.669,7.6610000000000005,7.897,7.329,7.922999999999999,7.468999999999999,7.972,7.99,7.7989999999999995,7.754,7.943,7.5329999999999995,7.5920000000000005,7.895,7.859,7.851,7.481,7.48,7.614,7.156000000000001,7.968999999999999,7.989,7.976,6.172000000000001,6.297000000000001
2017.02.03,2,76.206,3.175,6.233,0.872,6.233,0.872,5.669,4.942,5.03,5.229,5.9479999999999995,5.92,6.081,5.46,5.27,5.095,6.233,4.243,1.995,1.6540000000000001,1.6230000000000002,1.255,1.505,1.128,1.348,0.872,1.094,1.114,0.914,1.036
2017.02.04,2,5.728,0.239,1.1079999999999999,0.0,1.1079999999999999,0.006,1.217,0.98,0.672,0.19899999999999998,0.127,0.0,0.07200000000000001,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.006,0.036000000000000004,0.08800000000000001,0.128,0.034,0.7509999999999999,0.809,1.1079999999999999,0.244,0.262
2017.02.05,2,121.29,5.053999999999999,7.917000000000001,0.867,7.917000000000001,0.867,0.138,0.867,2.3609999999999998,2.44,4.3180000000000005,3.63,3.778,6.426,5.585,5.862,1.867,2.219,5.322,7.2589999999999995,7.5,4.9319999999999995,5.75,7.917000000000001,7.872000000000001,7.343,5.992999999999999,6.303999999999999,6.108,4.9319999999999995
2017.02.06,2,144.847,6.035,7.473,4.861000000000001,7.473,4.861000000000001,4.705,4.861000000000001,4.868,6.615,6.031000000000001,6.0520000000000005,5.984,6.601,5.97,5.5120000000000005,6.402,5.41,5.522,5.7410000000000005,5.782,5.757000000000001,6.0089999999999995,7.317,7.244,7.449,5.957000000000001,5.7139999999999995,5.432,5.144
2017.02.07,2,92.531,3.855,7.374,1.5719999999999998,7.374,1.5719999999999998,7.473,7.374,7.2860000000000005,6.504,5.792999999999999,5.646,3.68,4.439,5.517,6.784,4.821000000000001,3.042,1.972,1.714,1.8880000000000001,2.24,2.046,2.699,2.459,1.5719999999999998,3.097,3.7539999999999996,3.185,2.8480000000000003
2017.02.08,2,117.036,4.877,7.5329999999999995,1.9709999999999999,7.5329999999999995,1.9709999999999999,2.171,1.9709999999999999,2.076,2.059,3.0780000000000003,3.822,5.459,5.169,5.438,5.382000000000001,5.086,5.806,6.915,6.322,7.172999999999999,7.5329999999999995,6.14,5.081,3.818,6.2829999999999995,2.905,2.291,5.644,5.646
2017.02.09,2,169.34400000000002,7.056,7.832000000000001,5.827999999999999,7.832000000000001,5.827999999999999,5.939,7.228,7.082999999999999,6.346,7.122999999999999,7.39,7.742999999999999,7.832000000000001,7.79,7.7,7.656000000000001,7.48,7.52,6.907,7.784,7.648,7.207999999999999,7.157,6.438,6.58,5.966,6.152,6.784,6.001
2017.02.10,2,154.48,6.437,7.96,4.137,7.96,4.137,5.827999999999999,4.948,4.137,4.8919999999999995,5.478,5.5889999999999995,5.897,6.349,6.308,6.449,6.6770000000000005,7.255,7.582999999999999,7.56,7.501,7.94,7.96,6.937,5.296,5.041,5.672000000000001,7.327000000000001,7.2620000000000005,7.234
2017.02.11,2,145.09799999999998,6.046,7.944,3.405,7.944,3.405,7.188,6.822,7.577000000000001,7.349,7.815,7.944,7.867999999999999,7.7989999999999995,7.6579999999999995,7.749,7.178,6.136,5.486000000000001,4.827,5.398,5.999,6.547999999999999,6.18,4.857,4.138,4.102,4.629,3.844,3.405
2017.02.12,2,74.85600000000001,3.1189999999999998,5.65,0.525,5.65,0.525,3.79,4.124,4.427,3.528,2.679,2.255,2.069,1.618,0.753,0.525,2.1959999999999997,3.7110000000000003,4.676,4.602,5.62,5.65,4.624,4.502,3.4739999999999998,1.7819999999999998,2.1590000000000003,2.6889999999999996,2.559,2.29
2017.02.13,2,48.461000000000006,2.019,3.5460000000000003,0.6859999999999999,3.5460000000000003,0.6859999999999999,2.344,1.325,1.295,1.9180000000000001,1.656,1.204,0.6859999999999999,2.655,2.414,2.883,2.603,2.585,2.419,2.401,3.0380000000000003,3.41,3.5460000000000003,2.612,1.8969999999999998,1.8090000000000002,1.56,1.092,1.139,1.156
2017.02.14,2,96.37799999999999,4.016,7.37,0.905,7.37,0.905,1.158,0.905,0.9420000000000001,1.77,1.8419999999999999,1.305,1.725,1.208,1.78,1.6230000000000002,3.3569999999999998,4.364,5.263,4.6819999999999995,4.819,5.45,5.959,6.422000000000001,6.218999999999999,4.99,5.364,6.915,7.266,7.37
2017.02.15,2,25.924,1.08,5.092,0.0,5.092,0.032,4.838,2.0669999999999997,4.098,5.092,3.659,3.0,3.286,2.0709999999999997,0.639,0.132,0.1,0.0,0.075,0.145,0.042,0.0,0.032,0.068,0.0,0.0,0.0,0.0,0.183,0.247
2017.02.16,2,98.459,4.102,6.5329999999999995,1.173,6.5329999999999995,1.173,0.988,1.173,1.315,1.8880000000000001,3.8710000000000004,2.515,4.362,5.925,4.915,3.385,3.447,4.375,2.713,2.807,4.303,5.682,5.574,4.879,3.764,5.376,5.041,4.18,6.5329999999999995,5.119
2017.02.17,2,151.12,6.297000000000001,7.97,0.8290000000000001,7.97,0.8290000000000001,5.317,4.401,6.068,5.648,4.58,3.443,0.8290000000000001,1.44,4.928999999999999,7.88,7.97,7.432,7.632999999999999,7.956,7.869,7.86,7.485,7.4879999999999995,6.893,7.157,7.962000000000001,7.516,6.791,6.87
2017.02.18,2,147.52100000000002,6.147,7.915,0.48100000000000004,7.915,0.48100000000000004,7.02,6.93,6.895,6.749,7.394,7.519,7.825,7.822,7.519,6.943,7.3020000000000005,7.057,6.52,6.51,7.197,7.5360000000000005,7.904,7.915,7.642,6.461,4.047,3.315,1.328,0.71
2017.02.19,2,77.52600000000001,3.23,5.999,0.0,5.999,0.015,0.48100000000000004,0.698,0.414,0.015,0.0,0.0,0.0,0.182,0.40700000000000003,0.221,0.46299999999999997,3.016,4.063,4.931,5.824,5.8020000000000005,5.831,5.92,5.848,5.938,5.992000000000001,5.898,4.686,5.377999999999999
2017.02.20,2,127.516,5.313,5.97,2.8,5.97,2.8,5.999,5.968999999999999,5.903,5.853,5.525,4.552,2.8,4.9,3.3960000000000004,5.608,5.949,5.97,5.957000000000001,5.9479999999999995,5.968,5.087,5.275,5.8660000000000005,5.893,5.747999999999999,5.796,5.386,5.22,4.079
2017.02.21,2,46.104,1.921,5.492000000000001,0.121,5.492000000000001,0.121,4.868,5.414,5.377000000000001,5.492000000000001,3.5980000000000003,5.025,4.953,3.307,2.041,0.708,0.3,0.268,0.121,0.151,0.382,0.466,0.6990000000000001,0.7440000000000001,0.8009999999999999,0.71,1.285,1.133,1.004,0.9470000000000001
2017.02.22,2,63.22,2.634,5.693,0.11900000000000001,5.693,0.11900000000000001,1.178,1.5330000000000001,2.9160000000000004,3.15,3.1289999999999996,2.9989999999999997,2.29,1.64,0.953,1.7530000000000001,1.824,2.762,2.6189999999999998,2.4730000000000003,4.441,2.94,0.7609999999999999,0.11900000000000001,1.03,1.01,2.2969999999999997,4.875,4.668,5.345
2017.02.23,2,137.846,5.744,5.972,4.721,5.972,4.721,5.693,5.956,5.736000000000001,5.692,5.858,5.897,5.85,5.772,5.882000000000001,5.901,5.812,5.928999999999999,5.939,5.939,5.952000000000001,5.972,5.949,5.87,5.716,4.896,4.721,5.7620000000000005,5.815,5.65
2017.02.24,2,100.575,4.191,5.3870000000000005,1.7890000000000001,5.3870000000000005,1.7890000000000001,5.38,4.238,5.215,5.012,5.067,5.184,4.7010000000000005,4.383,3.7710000000000004,3.062,3.785,4.005,3.3689999999999998,3.6180000000000003,4.309,4.813,5.212999999999999,5.3870000000000005,5.361000000000001,4.754,3.596,3.339,3.6060000000000003,2.998
2017.02.25,2,45.305,1.8880000000000001,4.2,0.354,4.2,0.354,1.7890000000000001,2.0469999999999997,1.057,1.139,1.216,1.545,1.0859999999999999,1.0090000000000001,0.976,0.40299999999999997,1.642,2.7,2.782,3.907,4.2,3.6719999999999997,2.925,2.826,1.4269999999999998,0.354,0.435,0.604,1.089,2.27
2017.02.26,2,28.16,1.173,4.583,0.303,4.583,0.303,3.9939999999999998,4.583,3.4219999999999997,1.507,1.4180000000000001,0.8220000000000001,0.846,0.645,0.365,0.324,0.303,0.644,0.76,0.861,1.1340000000000001,1.859,1.432,1.406,1.288,0.574,0.711,0.722,0.624,1.048
2017.02.27,2,41.628,1.735,3.9189999999999996,0.369,3.9189999999999996,0.369,0.862,0.69,1.331,1.663,2.293,3.502,3.85,3.9189999999999996,2.66,1.065,0.963,0.9159999999999999,1.186,2.0869999999999997,1.93,1.207,1.455,1.0090000000000001,0.555,0.369,0.97,1.876,1.992,1.955
2017.02.28,2,27.903000000000002,1.163,3.6430000000000002,0.0,3.6430000000000002,0.105,2.185,2.424,2.3,2.508,2.9010000000000002,3.3080000000000003,3.375,3.6430000000000002,2.675,1.3630000000000002,0.408,0.547,0.375,0.473,0.478,0.43200000000000005,0.28800000000000003,0.3,0.105,0.0,0.0,0.0,0.0,0.0
2017.03.01,2,46.255,1.9269999999999998,7.957999999999999,0.0,7.957999999999999,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.4280000000000002,2.3480000000000003,2.246,2.778,2.365,3.949,4.9030000000000005,1.911,1.605,3.123,4.01,7.466
2017.03.02,2,130.347,5.431,7.994,0.0,7.994,0.17300000000000001,7.957999999999999,3.332,3.926,2.424,0.21600000000000003,0.17300000000000001,0.0,0.0,1.5719999999999998,7.994,7.565,6.86,7.5089999999999995,7.3660000000000005,7.452999999999999,7.848,7.926,7.856,7.8660000000000005,7.977,7.9079999999999995,7.829,6.4110000000000005,6.127999999999999
2017.03.03,2,59.353,2.4730000000000003,7.196000000000001,0.0,7.196000000000001,0.004,6.207999999999999,7.196000000000001,6.716,6.718999999999999,4.782,3.8280000000000003,3.6289999999999996,4.044,6.4510000000000005,4.95,4.699,3.215,1.705,0.314,0.53,0.295,0.004,0.171,0.105,0.0,0.0,0.0,0.0,0.0
2017.03.04,2,4.303,0.179,0.716,0.0,0.716,0.004,0.0,0.0,0.132,0.46799999999999997,0.466,0.716,0.475,0.057999999999999996,0.0,0.0,0.0,0.004,0.09699999999999999,0.57,0.603,0.175,0.27699999999999997,0.17600000000000002,0.086,0.0,0.0,0.0,0.0,0.0
2017.03.05,2,30.160999999999998,1.2570000000000001,6.601,0.0,6.601,0.005,0.0,0.12300000000000001,0.253,0.789,0.42,0.247,0.235,0.127,0.171,0.299,0.175,0.008,0.0,0.0,0.005,0.0,0.054000000000000006,0.036000000000000004,0.012,2.164,4.176,6.601,6.485,3.438
2017.03.06,2,172.38299999999998,7.183,7.983,3.6010000000000004,7.983,3.6010000000000004,4.343,4.81,4.154,5.791,7.6770000000000005,7.265,7.9639999999999995,7.983,7.972,7.566,7.669,7.9510000000000005,7.9670000000000005,7.957000000000001,7.973,7.962999999999999,7.939,7.982,7.92,7.735,7.944,7.752000000000001,7.244,5.604
2017.03.07,2,85.917,3.58,6.526,0.573,6.526,0.573,3.6010000000000004,2.628,2.281,1.56,1.092,0.588,0.573,0.815,0.63,0.608,2.06,3.917,3.406,2.747,2.985,4.928,6.13,5.914,6.526,6.496,5.462999999999999,5.84,5.856,6.45
2017.03.08,2,131.321,5.472,7.544,3.4010000000000002,7.544,3.4010000000000002,6.4239999999999995,6.531000000000001,6.105,7.03,5.591,5.745,6.686,5.024,4.9030000000000005,3.7430000000000003,4.5760000000000005,5.313,5.306,5.14,6.712999999999999,7.122000000000001,7.544,6.795,5.365,4.542,4.21,3.4010000000000002,4.157,4.803999999999999
2017.03.09,2,70.967,2.957,5.251,1.069,5.251,1.069,4.975,3.747,3.4730000000000003,2.461,2.3080000000000003,1.883,1.695,2.042,1.7,3.843,5.251,3.35,2.673,3.7960000000000003,4.505,5.15,5.14,4.672,3.475,2.638,1.355,1.15,1.069,1.8619999999999999
2017.03.10,2,51.199,2.133,4.502,0.48200000000000004,4.502,0.48200000000000004,1.729,1.767,2.821,2.885,1.5859999999999999,2.302,3.1889999999999996,3.995,4.502,2.887,3.322,2.115,1.651,1.5119999999999998,2.207,2.407,1.84,1.925,1.935,1.4140000000000001,1.459,1.435,1.058,0.48200000000000004
2017.03.11,2,12.675999999999998,0.528,1.511,0.0,1.511,0.004,0.503,0.616,0.63,0.8640000000000001,1.203,1.406,1.511,1.28,1.214,0.653,0.46299999999999997,0.289,0.34299999999999997,0.721,0.757,0.42700000000000005,0.27899999999999997,0.016,0.0,0.004,0.0,0.0,0.0,0.0
2017.03.12,2,3.264,0.136,0.81,0.0,0.81,0.059000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.39299999999999996,0.441,0.563,0.429,0.324,0.105,0.07400000000000001,0.0,0.0,0.0,0.0,0.066
2017.03.13,2,53.924,2.247,6.2379999999999995,0.10099999999999999,6.2379999999999995,0.10099999999999999,0.81,0.49200000000000005,0.485,0.258,0.10099999999999999,0.445,2.403,2.878,1.7469999999999999,1.2690000000000001,1.248,0.8490000000000001,1.421,1.725,1.675,1.993,2.54,2.657,3.1069999999999998,2.97,1.62,3.721,6.2379999999999995,6.09
2017.03.14,2,159.094,6.629,7.978,2.523,7.978,2.523,5.992000000000001,6.428,6.182,6.922000000000001,6.162000000000001,5.766,6.8389999999999995,4.118,2.523,4.868,6.5489999999999995,7.365,7.945,7.962999999999999,7.954,7.978,7.973,7.941,7.858,7.244,7.412000000000001,7.022,7.175,5.372999999999999
2017.03.15,2,47.805,1.992,6.329,0.052000000000000005,6.329,0.052000000000000005,5.534,5.335,5.736000000000001,6.329,5.631,3.9539999999999997,2.9930000000000003,2.315,1.767,2.5380000000000003,2.519,1.4609999999999999,1.053,0.591,0.579,0.8220000000000001,0.9540000000000001,0.816,0.498,0.364,0.512,0.633,0.265,0.052000000000000005
2017.03.16,2,8.113999999999999,0.33799999999999997,1.931,0.0,1.931,0.006999999999999999,0.08800000000000001,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.11,0.044000000000000004,0.0,0.024,0.129,0.04,0.006999999999999999,0.214,0.235,0.366,0.40399999999999997,0.337,0.924,1.2409999999999999,1.882
2017.03.17,2,45.063,1.8780000000000001,5.749,0.0,5.749,0.128,1.931,2.142,2.421,3.4219999999999997,4.78,4.23,5.505,3.88,5.749,3.87,2.51,1.7480000000000002,1.235,0.672,0.42200000000000004,0.763,0.7709999999999999,0.49700000000000005,0.318,0.128,0.0,0.0,0.0,0.0
2017.03.18,2,2.963,0.12300000000000001,1.61,0.0,1.61,0.003,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.006999999999999999,0.18100000000000002,0.159,0.0,0.0,0.098,0.146,0.048,0.0,0.003,0.612
2017.03.19,2,29.635,1.235,4.1930000000000005,0.149,4.1930000000000005,0.149,1.61,2.7560000000000002,2.556,4.1930000000000005,2.926,1.7919999999999998,1.531,1.806,1.5390000000000001,1.073,0.603,0.7020000000000001,0.708,0.8959999999999999,1.043,0.7909999999999999,0.868,0.9420000000000001,0.774,0.26899999999999996,0.163,0.149,0.536,0.433
2017.03.20,2,38.806999999999995,1.617,3.11,0.667,3.11,0.667,0.586,0.715,1.114,0.847,0.752,1.249,1.182,1.3969999999999998,1.8159999999999998,1.506,1.505,1.06,0.915,0.667,1.2209999999999999,1.237,1.7790000000000001,1.94,2.537,3.11,2.63,2.687,2.6719999999999997,1.9480000000000002
2017.03.21,2,139.756,5.8229999999999995,7.74,2.71,7.74,2.71,2.3209999999999997,2.71,4.213,3.713,4.293,5.535,5.983,7.395,3.193,3.545,4.73,6.976,6.914,7.216,7.36,7.555,7.022,6.979,7.74,6.735,5.9479999999999995,5.0889999999999995,5.521,6.769
2017.03.22,2,42.65,1.777,7.296,0.0,7.296,0.024,6.622000000000001,6.894,6.558,6.8420000000000005,7.296,4.888999999999999,2.895,2.5980000000000003,2.4330000000000003,1.732,0.381,0.076,0.0,0.0,0.032,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.03.23,2,56.667,2.3609999999999998,6.507999999999999,0.0,6.507999999999999,0.063,0.0,0.0,0.063,0.757,1.6480000000000001,1.046,0.42100000000000004,0.441,1.225,1.6909999999999998,1.4180000000000001,1.797,1.923,2.6319999999999997,2.782,1.82,2.108,1.6769999999999998,0.882,2.3369999999999997,4.12,6.476,6.438,6.507999999999999
2017.03.24,2,43.534,1.814,6.53,0.0,6.53,0.032,6.457000000000001,6.53,6.292999999999999,5.843,3.778,5.007,3.318,2.615,3.3139999999999996,1.186,0.081,0.135,0.316,0.20600000000000002,0.205,0.0,0.5479999999999999,0.569,0.5670000000000001,0.263,0.032,0.075,0.685,1.0170000000000001
