년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016.01.01,1,23.546999999999997,0.981,2.57,0.0,2.57,0.044000000000000004,1.137,0.8740000000000001,1.57,2.153,2.57,2.24,1.794,1.531,1.3630000000000002,1.51,1.409,1.3119999999999998,0.907,0.5429999999999999,0.0,0.044000000000000004,0.37799999999999995,0.341,0.078,0.465,0.43700000000000006,0.747,0.6829999999999999,0.48
2016.01.02,1,2.541,0.106,1.307,0.0,1.307,0.004,0.11800000000000001,1.307,0.364,0.035,0.0,0.01,0.311,0.004,0.034,0.0,0.0,0.0,0.0,0.035,0.365,0.052000000000000005,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.01.03,1,13.895999999999999,0.579,2.9,0.0,2.9,0.024,0.0,0.0,0.0,0.0,0.0,0.293,0.782,0.831,0.915,0.309,0.8220000000000001,0.29100000000000004,0.0,0.107,0.821,0.741,0.168,0.024,0.675,2.9,2.3209999999999997,0.99,0.423,0.0
2016.01.04,1,98.46,4.103,7.071000000000001,1.041,7.071000000000001,1.041,0.483,1.041,1.65,3.281,3.688,4.976,3.9210000000000003,2.908,1.699,3.806,4.331,4.343999999999999,3.45,4.191,5.185,7.071000000000001,6.027,4.923,3.253,5.2170000000000005,5.8260000000000005,5.402,5.292999999999999,4.466
2016.01.05,1,73.093,3.0460000000000003,6.681,1.328,6.681,1.328,2.511,1.959,2.6189999999999998,2.6639999999999997,3.359,3.645,4.204,1.7169999999999999,1.328,1.874,3.205,6.681,5.33,3.22,1.67,2.585,3.6060000000000003,3.373,2.508,3.19,2.627,3.386,2.787,2.478
2016.01.06,1,178.829,7.4510000000000005,11.625,2.75,11.625,2.75,3.0780000000000003,3.412,3.177,2.75,3.917,5.4639999999999995,5.24,6.372999999999999,8.373,8.491,6.196000000000001,4.471,6.5089999999999995,7.624,11.279000000000002,10.092,10.877,10.852,10.275,11.625,11.498,6.234,6.34,6.667999999999999
2016.01.07,1,115.194,4.8,10.043,1.045,10.043,1.045,11.092,9.135,7.846,4.711,6.789,7.132000000000001,5.742000000000001,9.297,10.043,6.474,4.251,5.337000000000001,2.888,5.947,4.678,4.447,5.202999999999999,3.892,2.01,1.368,1.795,2.022,1.7930000000000001,1.045
2016.01.08,1,49.507,2.063,3.883,0.855,3.883,0.855,1.349,0.9209999999999999,1.2429999999999999,1.77,1.493,3.2689999999999997,1.696,1.087,0.855,1.246,2.682,2.784,2.039,2.8169999999999997,3.487,1.652,1.5019999999999998,1.504,1.329,2.952,3.299,3.883,1.357,2.1830000000000003
2016.01.09,1,40.166,1.6740000000000002,3.971,0.0,3.971,0.028999999999999998,2.457,3.7560000000000002,3.115,1.334,0.976,1.068,0.353,0.182,0.028999999999999998,0.0,0.0,0.385,1.291,2.178,3.87,3.657,3.42,2.8280000000000003,3.971,1.4480000000000002,1.5719999999999998,1.68,0.929,1.4569999999999999
2016.01.10,1,30.288,1.262,4.596,0.0,4.596,0.004,0.667,0.048,0.168,0.008,0.033,0.052000000000000005,0.004,0.0,0.018000000000000002,0.184,0.7020000000000001,1.791,1.933,0.6709999999999999,0.856,0.9440000000000001,1.504,1.693,1.973,1.6769999999999998,1.525,2.181,4.596,3.904
2016.01.11,1,174.58700000000002,7.274,11.991,2.806,11.991,2.806,3.823,2.909,2.806,3.952,5.475,6.325,6.061,6.931,6.874,8.753,8.799,6.071000000000001,8.344,9.948,5.778,5.71,7.252000000000001,6.736000000000001,7.654,8.107999999999999,6.943,8.582,11.572000000000001,11.013
2016.01.12,1,171.157,7.132000000000001,11.190999999999999,3.855,11.190999999999999,3.855,11.991,11.190999999999999,8.874,9.972000000000001,8.873,7.881,4.17,6.141,7.435,6.781000000000001,8.051,10.369000000000002,10.513,9.134,7.334,5.085,3.855,5.996,6.559,6.489,6.004,5.141,5.1370000000000005,4.9910000000000005
2016.01.13,1,89.454,3.727,7.115,1.784,7.115,1.784,5.181,3.398,3.819,3.239,3.577,3.609,1.784,2.6189999999999998,3.262,4.163,4.622,3.057,2.193,2.191,4.802,5.414,6.822,7.115,5.334,3.975,2.983,3.409,2.6180000000000003,2.2
2016.01.14,1,51.549,2.148,6.221,0.016,6.221,0.016,3.2489999999999997,2.67,1.953,2.127,2.63,3.273,4.957,2.6630000000000003,0.687,0.628,1.149,1.6469999999999998,5.922999999999999,6.221,4.918,4.282,2.889,1.401,0.5,0.183,0.016,0.04,0.158,0.207
2016.01.15,1,3.207,0.134,1.176,0.0,1.176,0.02,0.42700000000000005,0.13,0.10800000000000001,0.0,0.124,1.176,0.7120000000000001,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.303,0.042,0.02,0.079,0.09699999999999999,0.0,0.0,0.0,0.0
2016.01.16,1,8.187999999999999,0.341,1.1159999999999999,0.0,1.1159999999999999,0.003,0.0,0.0,0.46,0.6890000000000001,0.721,0.9990000000000001,1.1159999999999999,0.726,0.156,0.051,0.003,0.0,0.0,0.087,0.179,0.624,0.898,0.534,0.5589999999999999,0.31,0.038,0.0,0.0,0.0
2016.01.17,1,63.423,2.6430000000000002,9.103,0.0,9.103,0.002,0.038,0.41200000000000003,0.695,0.004,0.098,0.076,2.008,3.585,2.577,1.153,0.125,0.013000000000000001,0.0,0.002,0.23,0.635,0.084,1.3730000000000002,3.7439999999999998,6.66,9.103,9.021,7.925,7.359
2016.01.18,1,216.545,9.023,11.593,6.471,11.593,6.471,6.541,7.547999999999999,9.72,11.593,10.942,6.558,8.639,7.682,8.357999999999999,9.412,10.332,9.869,6.869,8.821,10.087,10.302999999999999,9.375,9.523,8.122,8.674,9.994,8.28,6.471,9.619
2016.01.19,1,208.648,8.693999999999999,10.835999999999999,6.779,10.835999999999999,6.779,9.754,7.051,9.741,8.14,7.428,8.782,9.165,8.23,7.787999999999999,7.194,6.779,9.76,9.025,9.321,9.607000000000001,9.892999999999999,10.835999999999999,8.961,9.875,8.943,9.996,8.238999999999999,7.975,7.957999999999999
