년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015.01.01,1,153.237,6.385,7.898,1.7169999999999999,7.898,1.7169999999999999,7.127000000000001,6.9879999999999995,6.454,7.066,7.167999999999999,6.749,6.011,5.917000000000001,7.36,7.082000000000001,7.54,7.189,5.434,5.879,7.898,7.697,6.781000000000001,6.694,7.8229999999999995,7.472,6.615,6.066,4.773,2.864
2015.01.02,1,115.38600000000001,4.808,7.647,2.5180000000000002,7.647,2.5180000000000002,1.7169999999999999,3.0,3.091,3.503,4.537,2.9760000000000004,2.555,2.964,3.154,4.08,5.311,5.296,6.067,6.584,6.468999999999999,7.356,7.647,7.154,7.321000000000001,7.041,5.2620000000000005,4.572,4.1,2.8280000000000003
2015.01.03,1,29.221,1.218,3.488,0.0,3.488,0.02,2.5180000000000002,1.905,0.655,0.48100000000000004,1.585,1.669,2.2769999999999997,3.488,3.093,3.137,1.251,1.726,2.022,1.4069999999999998,0.486,0.332,0.226,0.057,0.11,0.0,0.166,0.0,0.02,1.0190000000000001
2015.01.04,1,24.912,1.038,3.448,0.006,3.448,0.006,2.109,1.8159999999999998,0.141,0.006,0.154,0.223,0.141,0.289,0.59,0.233,0.215,0.609,0.608,0.784,0.6629999999999999,0.51,0.728,1.63,1.985,2.245,3.448,3.199,2.135,1.238
2015.01.05,1,53.876000000000005,2.245,8.466000000000001,0.0,8.466000000000001,0.03,1.3219999999999998,1.062,0.708,0.16,0.03,0.0,0.0,0.10800000000000001,0.132,0.187,0.501,1.22,2.915,3.8710000000000004,5.515,3.391,3.088,1.449,0.501,1.568,0.773,4.652,5.5120000000000005,8.466000000000001
2015.01.06,1,184.158,7.672999999999999,9.945,2.099,9.945,2.099,8.067,4.473,2.1790000000000003,4.295,7.351,7.598,7.251,7.1610000000000005,2.099,8.689,7.976,7.986000000000001,7.9910000000000005,7.982,7.983,9.427,8.241,7.989,9.568999999999999,9.936,9.929,9.945,8.767000000000001,9.898
2015.01.07,1,181.188,7.55,9.925,0.158,9.925,0.158,9.443,9.357000000000001,7.952000000000001,7.8229999999999995,7.593999999999999,5.827000000000001,6.733,5.715,6.627999999999999,7.178,7.268,7.584,9.525,8.816,8.696,9.338,9.87,8.922,8.46,9.925,7.74,0.158,5.067,7.352
2015.01.08,1,157.731,6.572,8.845,3.9139999999999997,8.845,3.9139999999999997,7.66,7.371,7.364,5.88,4.68,3.9139999999999997,4.428999999999999,6.362,5.517,5.291,8.663,8.758,8.845,8.019,6.811,5.744,5.968,8.124,7.002000000000001,7.377000000000001,8.132,6.834,5.0760000000000005,5.528
2015.01.09,1,132.412,5.517,8.11,2.1959999999999997,8.11,2.1959999999999997,6.042000000000001,7.111000000000001,6.751,6.885,6.5520000000000005,7.7379999999999995,8.11,6.184,4.434,3.2060000000000004,2.742,3.887,4.181,6.29,6.319,7.4479999999999995,6.33,5.256,7.952000000000001,6.614,5.468,4.178,4.118,2.4619999999999997
2015.01.10,1,61.73,2.572,4.92,1.254,4.92,1.254,2.1959999999999997,1.9780000000000002,1.932,2.324,2.912,2.4859999999999998,3.8,4.92,3.51,1.464,1.834,2.028,1.984,3.2689999999999997,3.4819999999999998,2.972,4.215,3.8280000000000003,1.484,1.6909999999999998,1.838,3.114,1.254,2.0469999999999997
