년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016.01.01,2,19.01,0.792,1.788,0.0,1.788,0.023,0.611,0.648,1.203,1.4069999999999998,1.656,1.788,1.551,1.3130000000000002,1.172,1.469,1.3019999999999998,1.127,0.649,0.389,0.0,0.078,0.348,0.307,0.057999999999999996,0.461,0.386,0.6,0.63,0.445
2016.01.02,2,1.788,0.075,1.088,0.0,1.088,0.006,0.023,1.088,0.29,0.006,0.0,0.0,0.114,0.0,0.02,0.0,0.0,0.0,0.0,0.023,0.19899999999999998,0.03,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.01.03,2,12.995,0.541,2.5340000000000003,0.0,2.5340000000000003,0.07,0.0,0.0,0.0,0.0,0.0,0.409,0.78,1.045,0.8959999999999999,0.33299999999999996,0.718,0.261,0.0,0.102,0.61,0.581,0.177,0.07,0.613,2.5340000000000003,2.031,1.018,0.315,0.0
2016.01.04,2,72.281,3.012,4.712,0.873,4.712,0.873,0.502,0.873,1.607,3.04,3.327,3.7510000000000003,3.1439999999999997,3.096,1.8880000000000001,3.352,2.697,2.6639999999999997,2.479,3.0610000000000004,3.6189999999999998,4.712,3.841,3.339,2.128,3.0439999999999996,4.485,3.878,3.6519999999999997,3.05
2016.01.05,2,48.152,2.006,4.559,0.968,4.559,0.968,1.554,1.304,1.5619999999999998,1.6540000000000001,2.1109999999999998,2.285,2.6519999999999997,1.05,0.968,1.215,2.461,4.559,3.6860000000000004,2.114,1.075,1.584,2.056,2.017,1.714,2.147,2.0180000000000002,2.1390000000000002,1.848,1.771
2016.01.06,2,122.512,5.105,7.915,2.045,7.915,2.045,2.162,2.4730000000000003,2.072,2.045,2.734,3.713,3.592,4.328,5.742000000000001,5.756,4.103,3.013,4.33,5.617000000000001,7.707000000000001,6.9879999999999995,7.468999999999999,7.542000000000001,7.438,7.915,7.4479999999999995,3.738,4.2139999999999995,4.947
2016.01.07,2,82.59200000000001,3.4410000000000003,6.9879999999999995,0.782,6.9879999999999995,0.782,7.587999999999999,6.4479999999999995,5.185,2.903,4.281000000000001,4.526,3.653,6.115,6.9879999999999995,4.368,3.0239999999999996,4.196000000000001,2.424,4.386,3.716,4.025,3.78,3.3539999999999996,1.8719999999999999,1.249,1.452,1.456,1.315,0.782
2016.01.08,2,38.209,1.5919999999999999,3.177,0.612,3.177,0.612,1.094,0.825,0.945,1.138,1.194,2.2119999999999997,0.8909999999999999,0.833,0.7170000000000001,0.612,1.771,2.3569999999999998,1.788,2.156,2.866,1.088,1.067,0.951,1.227,2.6919999999999997,3.177,3.0839999999999996,1.143,1.67
2016.01.09,2,33.844,1.41,3.432,0.0,3.432,0.064,1.805,2.475,2.001,0.977,0.726,0.9420000000000001,0.379,0.27699999999999997,0.064,0.0,0.0,0.401,1.097,1.78,3.182,2.955,2.883,3.266,3.432,1.128,1.3780000000000001,1.785,0.8390000000000001,1.263
2016.01.10,2,21.546999999999997,0.898,3.033,0.0,3.033,0.003,0.614,0.106,0.22,0.026000000000000002,0.003,0.031,0.0,0.0,0.016,0.252,0.614,1.222,1.4469999999999998,0.513,0.6459999999999999,0.64,1.045,1.232,1.485,1.403,1.406,1.5030000000000001,3.033,2.489
2016.01.11,2,117.213,4.8839999999999995,7.831,1.683,7.831,1.683,2.215,1.683,1.796,2.363,3.555,4.058,4.211,5.225,4.946000000000001,6.107,5.894,4.2010000000000005,5.8839999999999995,6.7620000000000005,4.465,4.0280000000000005,5.291,4.209,5.196000000000001,5.261,4.617,5.815,7.166,6.649
2016.01.12,2,110.493,4.604,7.492999999999999,2.612,7.492999999999999,2.612,7.831,7.492999999999999,6.506,6.726,5.74,4.897,2.9360000000000004,4.295,5.07,4.627,3.963,4.862,5.075,5.306,5.085,3.45,2.612,4.061,5.051,4.5089999999999995,4.013,3.4160000000000004,3.497,3.5669999999999997
2016.01.13,2,75.2,3.133,5.502999999999999,1.7480000000000002,5.502999999999999,1.7480000000000002,3.736,3.0060000000000002,3.388,2.5380000000000003,3.048,3.034,1.7480000000000002,1.9469999999999998,2.877,3.582,3.75,2.616,1.808,1.945,4.2219999999999995,4.46,5.502999999999999,5.4639999999999995,4.66,3.4,2.611,2.79,2.202,1.8459999999999999
2016.01.14,2,42.92100000000001,1.788,4.763999999999999,0.026000000000000002,4.763999999999999,0.026000000000000002,2.755,2.331,1.561,1.8319999999999999,2.283,3.016,3.9139999999999997,2.238,0.862,0.599,0.8690000000000001,1.558,4.416,4.763999999999999,3.827,3.653,2.269,1.073,0.451,0.22699999999999998,0.026000000000000002,0.086,0.258,0.313
2016.01.15,2,2.733,0.114,0.983,0.0,0.983,0.002,0.495,0.184,0.14800000000000002,0.0,0.078,0.983,0.648,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.162,0.064,0.018000000000000002,0.002,0.057,0.0,0.0,0.0,0.0
2016.01.16,2,5.001,0.20800000000000002,0.682,0.0,0.682,0.003,0.0,0.0,0.25,0.551,0.526,0.5920000000000001,0.682,0.442,0.109,0.003,0.0,0.0,0.0,0.034,0.095,0.359,0.462,0.29,0.36200000000000004,0.215,0.013999999999999999,0.0,0.0,0.0
2016.01.17,2,31.691999999999997,1.321,4.668,0.0,4.668,0.005,0.015,0.22899999999999998,0.401,0.0,0.016,0.040999999999999995,1.1740000000000002,2.165,1.652,0.46399999999999997,0.142,0.009000000000000001,0.0,0.0,0.105,0.292,0.005,0.568,1.788,2.839,4.5969999999999995,4.668,3.9819999999999998,3.5210000000000004
2016.01.18,2,133.85399999999998,5.577000000000001,7.18,2.846,7.18,2.846,3.034,3.377,4.452,5.644,5.113,2.846,4.338,3.8569999999999998,4.548,4.931,5.2010000000000005,5.365,5.211,6.422000000000001,7.18,7.119,6.4879999999999995,6.7989999999999995,5.819,6.313,7.064,6.268,5.335,7.064
2016.01.19,2,140.409,5.85,7.642,1.78,7.642,1.78,7.1,5.957000000000001,7.114,6.986000000000001,6.558,7.2010000000000005,7.34,6.409,6.127999999999999,5.74,5.218999999999999,6.716,6.763999999999999,6.4239999999999995,6.8660000000000005,7.268,7.642,4.468,5.109,4.624,5.997999999999999,5.5329999999999995,3.9810000000000003,2.5839999999999996
2016.01.20,2,90.165,3.7569999999999997,6.156000000000001,1.412,6.156000000000001,1.412,1.78,1.996,1.9340000000000002,1.578,1.546,1.452,2.467,5.9110000000000005,4.4110000000000005,4.131,4.7410000000000005,4.753,4.018,5.066,5.8839999999999995,6.156000000000001,5.806,6.013,4.457,2.3680000000000003,3.295,1.412,2.5789999999999997,2.6689999999999996
2016.01.21,2,142.844,5.952000000000001,7.7010000000000005,3.792,7.7010000000000005,3.792,5.522,6.997000000000001,6.989,7.138999999999999,7.066,6.511,5.8229999999999995,5.181,5.518,6.321000000000001,6.1370000000000005,5.617000000000001,7.178999999999999,7.7010000000000005,7.479,4.477,5.176,5.4879999999999995,6.604,6.51,5.8,4.442,4.683,3.792
2016.01.22,2,133.575,5.566,7.255,2.476,7.255,2.476,4.2139999999999995,4.537,4.7410000000000005,6.364,6.166,4.203,3.07,2.476,4.073,4.875,5.897,6.292999999999999,6.242999999999999,7.225,6.275,6.58,7.255,6.882000000000001,6.404,6.577000000000001,6.431,5.473,4.941,4.7989999999999995
2016.01.23,2,155.713,6.4879999999999995,7.667000000000001,4.093999999999999,7.667000000000001,4.093999999999999,5.795,5.657,6.707000000000001,6.334,6.926,7.457000000000001,7.3870000000000005,7.602,7.405,6.39,6.357,4.093999999999999,5.452999999999999,6.957999999999999,4.876,5.648,6.468999999999999,6.421,7.029,6.568,6.982,7.315,7.667000000000001,6.521
2016.01.24,2,164.487,6.854,7.91,4.548,7.91,4.548,5.49,4.699,4.548,5.08,5.71,6.726,7.496,7.194,6.414,6.816,6.006,7.327000000000001,7.41,7.627000000000001,7.681,6.992999999999999,7.4,7.667000000000001,7.819,7.47,7.608,7.91,7.188,7.024
2016.01.25,2,85.934,3.5810000000000004,7.2010000000000005,0.423,7.2010000000000005,0.423,6.6739999999999995,7.2010000000000005,5.689,6.1160000000000005,5.843,5.771,5.278,4.695,3.094,3.784,4.088,3.806,3.2489999999999997,2.946,4.21,3.4189999999999996,4.1419999999999995,3.8810000000000002,2.024,1.795,1.18,1.7069999999999999,1.092,0.423
2016.01.26,2,36.919000000000004,1.538,3.9530000000000003,0.1,3.9530000000000003,0.1,0.501,0.187,0.406,0.138,0.215,0.203,0.1,0.746,1.713,1.238,1.014,1.709,2.8539999999999996,2.948,2.991,3.535,3.9530000000000003,2.376,1.455,1.9409999999999998,2.3569999999999998,0.654,0.8170000000000001,1.723
2016.01.27,2,13.407,0.5589999999999999,3.012,0.0,3.012,0.08900000000000001,1.646,0.7190000000000001,2.154,2.041,2.528,3.012,1.446,0.08900000000000001,0.523,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.01.28,2,26.813000000000002,1.117,4.463,0.0,4.463,0.059000000000000004,0.315,0.502,0.17,0.059000000000000004,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.19899999999999998,0.28800000000000003,0.35,0.861,0.56,0.815,0.731,0.976,1.797,1.915,2.355,3.9939999999999998,3.608,3.054
2016.01.29,2,76.64399999999999,3.194,5.175,1.13,5.175,1.13,4.463,2.826,2.84,2.945,3.013,3.56,2.915,2.875,3.5039999999999996,3.799,4.207,5.175,4.4639999999999995,3.197,2.892,3.197,4.341,4.367,3.457,3.261,2.483,2.34,1.865,1.9909999999999999
2016.01.30,2,22.750999999999998,0.948,2.772,0.215,2.772,0.215,1.13,0.795,0.504,0.68,0.777,0.643,0.32899999999999996,0.215,0.8959999999999999,0.581,0.528,0.292,0.355,0.29100000000000004,0.462,0.615,0.775,1.3319999999999999,1.514,0.511,0.6970000000000001,2.533,2.293,2.3609999999999998
2016.01.31,2,161.963,6.747999999999999,7.944,4.51,7.944,4.51,2.772,5.375,6.287000000000001,7.252000000000001,7.642,6.287999999999999,6.638,6.353,7.605,7.207999999999999,7.252999999999999,7.52,7.895,7.942,7.6160000000000005,5.33,6.726,7.412999999999999,6.146,5.78,6.745,4.51,5.853,6.642
2016.02.01,2,152.561,6.357,7.912000000000001,5.278,7.912000000000001,5.278,7.944,7.877999999999999,7.439,5.278,5.311,5.657,6.567,6.535,6.612,6.865,6.572,6.1370000000000005,6.848,7.192,7.81,7.912000000000001,5.794,5.69,5.854,5.747999999999999,5.768,5.968,5.6,5.688
2016.02.02,2,121.766,5.074,5.984,3.1860000000000004,5.984,3.1860000000000004,5.837999999999999,5.882000000000001,5.75,5.004,5.558,5.6979999999999995,5.656000000000001,5.82,5.984,5.972,5.763999999999999,4.702,3.762,3.344,4.738,4.16,3.1860000000000004,4.668,4.742,5.1979999999999995,5.966,5.9479999999999995,5.787999999999999,4.902
2016.02.03,2,65.884,2.745,5.303999999999999,0.584,5.303999999999999,0.584,3.574,2.9219999999999997,2.224,2.3480000000000003,2.552,3.53,4.184,5.303999999999999,2.9,3.4939999999999998,4.02,3.3160000000000003,2.88,3.21,2.9,2.468,2.8939999999999997,2.112,2.386,4.046,2.282,1.374,1.194,0.584
2016.02.04,2,46.092,1.921,3.2260000000000004,0.424,3.2260000000000004,0.424,0.76,0.424,1.6280000000000001,2.16,1.462,0.966,0.6920000000000001,0.8059999999999999,0.82,0.5760000000000001,1.5219999999999998,2.062,2.112,2.374,3.2260000000000004,2.5660000000000003,2.3480000000000003,3.1260000000000003,2.7560000000000002,2.34,1.89,2.792,2.3819999999999997,2.282
2016.02.05,2,78.7,3.279,5.688,0.6559999999999999,5.688,0.6559999999999999,2.78,5.118,4.226,4.596,4.258,3.2119999999999997,2.438,3.866,0.892,2.3,2.326,3.952,4.122,4.032,4.82,5.12,5.688,5.234,3.2060000000000004,1.6780000000000002,1.514,1.7619999999999998,2.416,0.6559999999999999
