년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2014.01.01,2,38.733000000000004,1.614,4.285,0.106,4.285,0.106,,1.252,2.011,2.082,0.9470000000000001,0.115,0.106,0.794,1.371,0.784,1.546,3.61,3.925,4.285,3.3939999999999997,2.467,2.6310000000000002,1.493,0.11699999999999999,0.21100000000000002,0.546,0.748,1.043,1.416
2014.01.02,2,13.94,0.581,2.637,0.0,2.637,0.01,1.839,2.637,2.366,1.416,2.617,1.92,0.363,0.34299999999999997,0.687,0.212,0.051,0.01,0.067,0.319,0.29600000000000004,0.264,0.14,0.174,0.057999999999999996,0.0,0.0,0.0,0.0,0.0
2014.01.03,2,3.763,0.157,1.281,0.0,1.281,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.179,0.13,0.389,0.45299999999999996,1.075
2014.01.04,2,126.88799999999999,5.287000000000001,7.553999999999999,0.552,7.553999999999999,0.552,1.281,0.552,0.792,1.505,3.1069999999999998,5.294,5.915,4.277,4.728,5.267,7.4270000000000005,6.791,5.619,5.336,6.638999999999999,7.422999999999999,7.502000000000001,7.377000000000001,7.332999999999999,7.015,6.206,5.0169999999999995,7.553999999999999,5.4110000000000005
2014.01.05,2,107.742,4.489,7.986000000000001,0.9990000000000001,7.986000000000001,0.9990000000000001,2.801,3.448,6.744,7.138,3.88,5.324,7.986000000000001,7.507999999999999,5.718999999999999,4.41,4.4030000000000005,5.5,5.572,5.824,6.297999999999999,5.522,5.763,3.4360000000000004,1.594,0.9990000000000001,1.617,2.182,3.502,2.239
2014.01.06,2,7.284,0.304,1.022,0.0,1.022,0.012,1.1340000000000001,0.898,1.022,0.986,0.758,0.86,0.93,0.63,0.434,0.36,0.054000000000000006,0.0,0.0,0.092,0.012,0.052000000000000005,0.08,0.11599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2014.01.07,2,2.199,0.092,0.544,0.0,0.544,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.45799999999999996,0.07200000000000001,0.0,0.065,0.345,0.252,0.326,0.544,0.11699999999999999
2014.01.08,2,123.696,5.154,7.977,0.002,7.977,0.002,0.0,0.002,0.16399999999999998,0.312,0.45899999999999996,1.147,3.406,3.299,4.486000000000001,5.117,4.961,5.437,6.461,7.46,7.415,7.215,6.046,7.162999999999999,6.864,7.97,7.8020000000000005,7.311,7.4479999999999995,7.774
2014.01.09,2,178.595,7.441,8.0,6.245,8.0,6.245,7.977,7.9879999999999995,7.865,7.849,7.984,8.0,7.99,7.997000000000001,7.7989999999999995,7.0329999999999995,7.506,7.812,7.71,7.476,7.635,7.42,7.353,7.483,7.506,7.422000000000001,6.894,6.4910000000000005,6.818,6.319
2014.01.10,2,25.97,1.082,5.2139999999999995,0.003,5.2139999999999995,0.003,6.245,5.2139999999999995,4.71,2.985,2.373,2.293,1.693,1.902,0.938,0.053,0.11,0.315,0.106,0.325,0.212,0.642,0.342,0.1,0.126,0.003,0.34299999999999997,0.574,0.397,0.168
2014.01.11,2,29.916,1.247,4.364,0.0,4.364,0.146,0.046,0.0,0.0,0.198,0.16899999999999998,0.517,1.725,1.558,4.364,2.877,1.7790000000000001,1.962,1.651,1.75,1.68,1.527,1.58,1.819,0.9470000000000001,0.146,0.5870000000000001,0.556,0.713,0.915
2014.01.12,2,53.547,2.231,5.05,0.337,5.05,0.337,0.8959999999999999,1.2009999999999998,1.119,0.72,0.337,0.461,0.423,0.635,0.875,0.5870000000000001,0.539,1.9069999999999998,2.322,4.292,4.266,3.924,2.388,3.904,3.515,3.4389999999999996,3.6289999999999996,5.05,4.079,2.287
2014.01.13,2,110.11200000000001,4.588,7.426,1.2770000000000001,7.426,1.2770000000000001,1.6480000000000001,2.4859999999999998,5.064,7.426,7.257999999999999,7.154,7.042000000000001,6.617000000000001,7.257000000000001,6.528,7.3660000000000005,6.047000000000001,5.26,4.869,3.969,5.1370000000000005,5.341,4.357,1.811,1.511,1.7819999999999998,1.6580000000000001,1.39,1.2770000000000001
2014.01.14,2,55.99100000000001,2.333,3.925,1.228,3.925,1.228,1.505,1.963,1.36,1.945,2.215,1.804,2.165,1.6669999999999998,1.228,1.5859999999999999,1.5419999999999998,1.9280000000000002,2.355,2.483,2.545,3.2319999999999998,3.565,3.925,2.1180000000000003,3.5469999999999997,2.275,1.682,2.0869999999999997,3.318
2014.01.15,2,102.664,4.2780000000000005,6.44,1.696,6.44,1.696,3.4560000000000004,3.173,4.034,4.662,3.67,4.981,5.212000000000001,5.398,5.4479999999999995,5.974,5.085,4.106,4.66,5.358,4.869,5.606,6.44,5.691,3.432,4.2219999999999995,2.81,1.8719999999999999,1.716,2.549
2014.01.16,2,74.112,3.088,5.334,1.255,5.334,1.255,1.696,1.306,1.393,2.0869999999999997,2.099,1.7719999999999998,1.7069999999999999,2.182,3.802,3.6189999999999998,3.71,3.362,3.833,4.617,5.178999999999999,5.224,4.668,5.334,4.811,4.063,3.384,1.7069999999999999,1.399,1.255
2014.01.17,2,34.64,1.443,3.966,0.0,3.966,0.069,1.599,1.382,2.8680000000000003,3.929,3.966,3.529,2.8810000000000002,1.8019999999999998,2.11,1.69,1.355,1.486,0.9990000000000001,1.035,0.988,1.044,1.189,0.7829999999999999,0.518,0.314,0.081,0.424,0.198,0.069
2014.01.18,2,134.325,5.597,7.9879999999999995,1.261,7.9879999999999995,1.261,0.0,1.6019999999999999,2.883,5.81,5.776,1.595,1.261,2.2640000000000002,4.99,3.779,2.968,4.913,5.047,7.236000000000001,7.172999999999999,6.752999999999999,7.5920000000000005,7.901,7.962999999999999,7.986000000000001,7.9879999999999995,7.978,7.942,6.956
2014.01.19,2,38.172,1.591,7.617000000000001,0.0,7.617000000000001,0.006,7.968999999999999,7.617000000000001,5.95,4.766,2.8689999999999998,2.459,1.5230000000000001,1.3230000000000002,2.56,1.5130000000000001,2.076,0.779,0.4,0.315,0.13,0.192,0.006,0.0,0.006,0.0,0.35200000000000004,1.1840000000000002,1.2329999999999999,0.494
2014.01.20,2,74.574,3.1069999999999998,6.84,0.0,6.84,0.08900000000000001,0.425,0.266,0.324,0.0,0.08900000000000001,0.9129999999999999,1.147,0.0,0.479,0.625,0.456,2.342,1.857,2.736,5.899,5.89,4.561,3.958,5.388999999999999,6.84,6.087000000000001,6.7170000000000005,6.725,6.109
2014.01.21,2,152.344,6.348,7.751,3.398,7.751,3.398,5.165,3.398,3.568,5.553,5.693,5.822,5.184,6.224,5.95,5.026,6.247999999999999,6.187,6.404,6.881,7.101,6.597,7.162000000000001,7.57,7.229,7.751,7.106,7.386,7.723,7.3870000000000005
2014.01.22,2,98.05,4.085,7.791,1.395,7.791,1.395,7.194,7.506,7.791,7.502999999999999,7.42,7.559,4.96,3.0410000000000004,1.935,1.831,1.824,2.506,3.608,5.21,6.013,6.257999999999999,5.007,3.605,1.831,1.395,2.0,1.923,2.137,2.129
2014.01.23,2,25.259,1.052,3.0269999999999997,0.0,3.0269999999999997,0.006,3.0580000000000003,2.161,2.918,2.635,2.9989999999999997,3.0269999999999997,2.9560000000000004,2.369,1.4569999999999999,1.386,0.626,0.10400000000000001,0.21600000000000003,0.209,0.04,0.01,0.006,0.0,0.0,0.0,0.0,0.0,0.12300000000000001,0.8109999999999999
2014.01.24,2,103.085,4.295,7.569,0.161,7.569,0.161,1.206,3.826,4.274,5.2170000000000005,4.2330000000000005,1.097,0.254,2.512,5.371,3.766,6.416,7.569,7.222,6.166,5.435,5.292000000000001,6.047999999999999,5.949,0.161,0.3,1.837,4.542,3.877,5.1
2014.01.25,2,97.56,4.065,7.732,0.059000000000000004,7.732,0.059000000000000004,6.621,3.261,5.98,7.732,7.011,7.5889999999999995,6.022,2.261,0.067,0.059000000000000004,2.528,3.77,4.757,4.337,3.7960000000000003,2.635,0.203,0.377,2.5269999999999997,4.231,5.621,5.662999999999999,5.754,5.382999999999999
2014.01.26,2,96.931,4.039,5.999,1.115,5.999,1.115,5.996,5.999,5.994,5.212999999999999,5.221,5.691,5.981,5.869,5.414,5.922999999999999,5.162000000000001,3.531,3.372,3.908,4.4510000000000005,4.836,4.396,4.247,2.912,2.076,1.143,1.2009999999999998,1.778,1.115
2014.01.27,2,7.8260000000000005,0.326,2.213,0.0,2.213,0.009000000000000001,1.4980000000000002,1.537,1.015,0.276,0.0,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.063,0.083,0.0,0.0,0.0,0.0,0.322,0.565,0.38799999999999996,1.266
2014.01.28,2,65.592,2.733,7.676,0.0,7.676,0.016,2.213,3.11,2.226,2.158,2.943,0.816,0.0,0.027000000000000003,0.016,0.521,0.56,0.9840000000000001,0.982,0.802,0.87,1.476,1.827,2.182,4.622,7.2139999999999995,7.676,7.357,6.722,5.291
2014.01.29,2,32.143,1.339,4.715,0.0,4.715,0.01,5.21,4.715,3.529,1.8780000000000001,1.77,1.339,0.387,0.022000000000000002,0.01,0.0,0.0,0.6679999999999999,1.817,2.053,1.392,1.126,0.937,0.753,0.504,1.002,1.54,1.5230000000000001,0.022000000000000002,0.449
2014.01.30,2,66.055,2.752,7.187,0.045,7.187,0.045,4.707,4.428,3.78,3.275,0.708,0.47100000000000003,0.045,0.172,0.504,0.713,0.32299999999999995,1.4569999999999999,1.9780000000000002,6.164,5.065,6.013,7.187,3.7739999999999996,1.2,0.872,2.256,4.204,3.11,5.165
2014.01.31,2,30.406,1.2670000000000001,3.985,0.0,3.985,0.165,3.1910000000000003,3.985,2.438,2.329,1.308,1.966,2.1630000000000003,1.244,0.45799999999999996,0.0,0.0,0.0,0.165,0.725,1.159,1.3630000000000002,1.607,1.7109999999999999,0.75,0.677,0.8959999999999999,0.7659999999999999,1.555,1.758
2014.02.01,2,31.904,1.329,3.636,0.0,3.636,0.055999999999999994,1.383,1.036,1.081,1.1440000000000001,0.84,1.431,2.5340000000000003,2.966,1.508,2.033,2.443,0.11199999999999999,0.0,0.81,1.79,1.127,0.679,1.328,3.636,2.084,1.931,1.263,0.0,0.07200000000000001
2014.02.02,2,59.275,2.47,7.862,0.0,7.862,0.002,0.055999999999999994,0.002,0.0,0.0,0.0,0.0,0.475,6.145,7.862,6.667999999999999,4.276,3.23,5.034,3.359,1.1159999999999999,0.7340000000000001,1.209,1.214,0.128,0.18600000000000003,0.264,2.122,3.365,5.568
2014.02.03,2,176.486,7.354,7.987,5.962000000000001,7.987,5.962000000000001,6.318,6.412000000000001,7.439,7.425,5.992999999999999,7.808,7.7860000000000005,6.888,5.962000000000001,7.983,7.987,7.909,7.837999999999999,7.931,7.945,7.952000000000001,7.957000000000001,7.975,7.968999999999999,7.78,6.63,6.371,6.325,6.8660000000000005
2014.02.04,2,166.983,6.957999999999999,7.961,3.8960000000000004,7.961,3.8960000000000004,7.355,7.726,7.858,7.735,7.52,6.97,7.317,7.581,7.496,7.635,7.497999999999999,7.04,7.303999999999999,7.5760000000000005,7.275,7.81,7.501,7.662000000000001,6.393,4.898,3.8960000000000004,4.466,5.281000000000001,6.584
2014.02.05,2,38.545,1.6059999999999999,6.6739999999999995,0.15,6.6739999999999995,0.15,7.961,6.6739999999999995,4.548,2.812,1.831,2.2640000000000002,1.891,2.58,4.213,3.326,1.45,0.885,0.494,0.5,0.39399999999999996,0.527,0.59,0.313,0.55,0.547,0.255,0.15,0.551,0.675
2014.02.06,2,48.516000000000005,2.022,3.2889999999999997,0.231,3.2889999999999997,0.231,0.525,0.7809999999999999,0.778,0.607,0.231,0.32299999999999995,0.779,2.178,3.2889999999999997,3.153,2.7439999999999998,2.88,3.137,3.022,2.398,1.893,2.123,2.106,2.258,2.353,2.138,2.57,2.7289999999999996,2.6889999999999996
2014.02.07,2,97.618,4.067,5.63,1.733,5.63,1.733,1.357,1.733,3.2230000000000003,5.181,5.305,5.56,5.63,5.266,3.475,3.3819999999999997,4.657,4.624,3.161,2.745,3.3360000000000003,3.008,3.4989999999999997,3.449,4.436,4.311,5.113,3.6689999999999996,5.015,4.375
2014.02.08,2,67.008,2.792,5.191,0.626,5.191,0.626,3.465,4.294,3.6,3.653,3.77,3.304,1.83,1.4040000000000001,1.319,1.85,1.989,1.766,1.2670000000000001,0.8759999999999999,0.626,0.84,3.0069999999999997,4.586,4.985,5.005,3.145,5.191,3.8960000000000004,2.7510000000000003
2014.02.09,2,143.33100000000002,5.972,7.534,3.158,7.534,3.158,2.0540000000000003,3.158,4.51,4.579,4.385,3.8539999999999996,5.729,6.939,7.15,6.986000000000001,7.115,6.17,6.265,6.706,5.997000000000001,6.013999999999999,6.231,6.336,6.111000000000001,4.3580000000000005,6.662999999999999,7.534,6.879,6.766
2014.02.10,2,117.374,4.891,7.282,2.477,7.282,2.477,6.896,7.0889999999999995,6.013,7.282,6.928,6.2829999999999995,5.38,4.625,5.124,4.34,3.958,4.125,3.457,3.335,2.477,2.66,2.825,3.391,3.545,3.708,5.3870000000000005,6.343999999999999,6.015,6.622999999999999
2014.02.11,2,89.95100000000001,3.748,6.69,1.493,6.69,1.493,6.46,6.69,5.689,5.444,4.257,5.356,4.757,4.199,4.303,4.412,4.772,4.02,2.752,3.4739999999999998,3.358,2.971,2.766,3.807,2.7460000000000004,2.8989999999999996,2.7760000000000002,1.9980000000000002,2.909,1.493
2014.02.12,2,13.66,0.569,1.247,0.0,1.247,0.147,2.103,0.93,1.247,0.7140000000000001,0.83,0.23600000000000002,1.119,0.6709999999999999,1.121,0.25,0.147,0.163,0.35200000000000004,0.26899999999999996,0.985,0.662,0.8079999999999999,0.7340000000000001,0.546,0.826,0.35,0.26,0.15,0.0
2014.02.13,2,74.617,3.109,5.072,1.551,5.072,1.551,0.29,2.147,1.551,2.0580000000000003,2.166,2.019,2.6310000000000002,3.063,2.971,2.798,3.365,3.844,3.2710000000000004,2.7569999999999997,2.235,1.8330000000000002,2.562,3.159,2.887,3.2889999999999997,4.791,5.072,4.614,4.474
2014.02.14,2,111.367,4.64,6.752000000000001,1.4180000000000001,6.752000000000001,1.4180000000000001,5.06,5.227,4.711,3.58,5.08,5.944,6.138999999999999,6.731,6.556,6.752000000000001,6.155,5.776,6.332999999999999,5.608,4.99,5.626,5.862,3.9,3.366,2.593,2.8139999999999996,2.347,2.012,1.847
2014.02.15,2,24.858,1.036,2.54,0.0,2.54,0.261,1.4180000000000001,0.813,1.207,1.26,1.1420000000000001,1.422,1.621,2.54,1.845,1.754,1.504,1.024,0.672,0.976,1.0290000000000001,1.038,1.3969999999999998,1.358,0.418,0.0,0.261,0.581,0.556,0.44
2014.02.16,2,4.579,0.191,0.8079999999999999,0.0,0.8079999999999999,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.44799999999999995,0.53,0.8079999999999999,0.679,0.5379999999999999,0.324,0.23800000000000002,0.17600000000000002,0.18100000000000002,0.21899999999999997,0.18100000000000002
2014.02.17,2,91.95700000000001,3.832,7.792000000000001,0.24,7.792000000000001,0.24,0.204,0.332,0.24,0.424,0.564,0.6729999999999999,0.701,1.335,1.5230000000000001,2.987,2.464,4.444,4.244,3.3710000000000004,3.967,4.813,5.657,5.9910000000000005,6.12,6.57,7.792000000000001,7.591,6.98,6.745
2014.02.18,2,156.725,6.53,7.627000000000001,4.712,7.627000000000001,4.712,6.428999999999999,6.422000000000001,6.644,6.07,7.0329999999999995,7.539,7.627000000000001,7.452999999999999,7.4670000000000005,7.254,7.3,7.406000000000001,6.994,6.822,7.287999999999999,7.167999999999999,6.494,6.084,6.01,6.27,5.162000000000001,5.58,5.018,4.712
2014.02.19,2,61.611999999999995,2.5669999999999997,5.044,0.126,5.044,0.126,4.908,5.044,4.474,4.6339999999999995,4.114,4.666,4.016,4.538,3.654,2.87,3.43,2.884,2.928,2.89,2.766,2.676,1.9180000000000001,1.324,0.828,0.63,0.384,0.252,0.126,0.272
2014.02.20,2,81.902,3.4130000000000003,7.752000000000001,0.35600000000000004,7.752000000000001,0.35600000000000004,0.294,0.802,0.46,0.35600000000000004,0.684,0.738,0.42,1.432,2.148,2.0,2.022,2.384,2.226,3.878,5.202000000000001,5.146,5.58,5.93,5.562,7.018,5.38,3.248,7.752000000000001,5.93
2014.02.21,2,89.538,3.7310000000000003,5.808,2.026,5.808,2.026,5.604,3.6180000000000003,2.026,2.204,2.6439999999999997,2.8939999999999997,2.678,2.846,3.58,5.278,5.808,5.71,5.586,4.022,5.013999999999999,5.4879999999999995,4.4239999999999995,3.862,3.1239999999999997,3.3819999999999997,2.146,2.6719999999999997,3.3539999999999996,3.4139999999999997
2014.02.22,2,41.413999999999994,1.726,4.67,0.098,4.67,0.098,3.764,4.002,4.37,4.508,3.878,4.67,4.284,3.4960000000000004,2.528,1.63,0.8859999999999999,0.7020000000000001,0.61,0.544,0.26,0.282,0.25,0.212,0.098,0.28800000000000003,0.63,0.358,0.546,0.846
2014.02.23,2,9.044,0.377,1.9140000000000001,0.0,1.9140000000000001,0.013999999999999999,1.536,1.9140000000000001,1.284,1.016,1.11,1.08,0.59,0.32799999999999996,0.10800000000000001,0.09,0.0,0.092,0.172,0.28800000000000003,0.256,0.28800000000000003,0.276,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2014.02.24,2,3.77,0.157,0.764,0.0,0.764,0.01,0.138,0.342,0.5479999999999999,0.502,0.486,0.764,0.184,0.34600000000000003,0.055999999999999994,0.0,0.0,0.016,0.442,0.07400000000000001,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.02.25,2,2.214,0.092,0.41600000000000004,0.0,0.41600000000000004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.002,0.038,0.002,0.008,0.078,0.12,0.052000000000000005,0.092,0.302,0.29600000000000004,0.406,0.306
2014.02.26,2,81.28399999999999,3.387,5.902,0.36200000000000004,5.902,0.36200000000000004,0.41600000000000004,0.45399999999999996,0.376,0.36200000000000004,0.638,0.4,0.674,1.274,1.65,3.252,3.582,4.878,5.468,5.544,5.474,5.757999999999999,5.584,5.167999999999999,5.7860000000000005,5.902,5.902,4.852,3.4760000000000004,2.8760000000000003
